metricsType,mapsCompleted,reducesCompleted,mapProgress,reduceProgress,mapsTotal,reducesTotal,mapsPending,reducesPending,mapsRunning,reducesRunning,startTime,responseTimeSec,finishTime,jobId,timestamp
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956098.2597432
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956101.7491784
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956105.236438
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956108.733928
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956112.1958334
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956115.6555877
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956119.1440654
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956122.612288
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956126.2869797
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956129.7611156
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956133.2247248
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956136.6895275
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956140.1329303
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956143.595828
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956147.0392418
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956150.4894192
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956153.9549482
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956157.4276898
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956160.9147055
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956164.332728
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956167.760056
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956171.2280264
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956174.697698
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956178.1310775
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956181.5982094
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956185.032302
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956188.4702892
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956191.8719366
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956195.2783952
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956198.7706459
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956202.1623774
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956205.6001318
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956208.9963999
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956212.4044054
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956215.812694
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956219.2397847
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956222.651702
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956226.0501008
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956229.4534972
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956232.9107032
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956236.3831186
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956239.8730626
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956243.3601866
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956246.8192964
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956250.2772198
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956253.6638434
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956257.045025
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956260.449524
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956263.8361378
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956267.215772
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956270.606456
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956274.0009174
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956277.3899267
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956280.7754388
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956284.1951208
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956287.63798
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956291.0288305
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956294.441285
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956297.8074791
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956301.2022154
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956304.6038587
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956308.0397491
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956311.4640164
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956314.8584976
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956318.2747157
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956322.8191934
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956326.2258172
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956329.7810452
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956333.186086
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956336.5823045
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956339.9582999
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956343.340148
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956346.7355158
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956350.1075385
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956353.4873877
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956356.97232
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956360.3434079
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956363.716881
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956367.1451964
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956370.5167751
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956373.8779871
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956377.403753
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956380.7736437
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956384.14366
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956387.519788
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956390.9223008
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956394.2760828
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956397.6381764
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956401.0133646
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956404.4232552
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956407.79049
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956411.1697671
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956414.5436347
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956419.1978576
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956422.5863562
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956425.9795303
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956429.3408458
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956432.6980941
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956436.07255
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956439.4561605
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956442.8179915
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956446.2087636
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956449.6170146
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956453.0065515
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956456.381534
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956459.7462482
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956463.109868
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956466.473653
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956469.8491964
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956473.2548833
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956476.6323905
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956480.0051212
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956483.3721411
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956486.730739
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956490.1052744
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956493.468245
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956496.830243
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956500.2086253
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956503.579527
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956506.9463928
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956510.305366
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956513.661678
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956517.0492382
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956520.4242315
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956523.788085
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956527.1615002
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956530.531363
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956533.9003532
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956537.2661579
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956540.6255028
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956543.9938698
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956547.3586626
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956550.7589314
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956554.130549
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956557.4912207
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956560.8547392
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956564.219698
metricsType=Details,,,,,,,,,,,,,,application_1708879049466_0002,1708956567.5700436
