metricsType,cpu_percent,cpu_count,mem_percent,mem_total,net_upload,net_download,timestamp,jobId
"metricsType=""worker3",100.0,2,30.2,16741928960,41759116947,48717495109,1710849869.9049077,application_1710848715047_0009
"metricsType=""worker2",100.0,2,27.8,16741908480,45127806820,48692694111,1710849869.8947184,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.3,16741928960,42055465847,49062334247,1710849873.6402125,application_1710848715047_0009
"metricsType=""worker2",100.0,2,27.8,16741908480,45398512948,49023559995,1710849873.6302278,application_1710848715047_0009
"metricsType=""worker6",100.0,2,31.2,16741945344,52394021217,53372761076,1710849873.646001,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.2,16741928960,54985228509,51791455911,1710849873.6347458,application_1710848715047_0009
"metricsType=""worker1",100.0,2,34.1,16741896192,60294863843,52545506147,1710849873.6323714,application_1710848715047_0009
"metricsType=""worker4",100.0,2,28.7,16741949440,52974117866,52303044509,1710849873.6175914,application_1710848715047_0009
"metricsType=""worker1",100.0,2,34.3,16741896192,60646370599,52854265257,1710849877.2504654,application_1710848715047_0009
"metricsType=""worker2",100.0,2,27.9,16741908480,45653635514,49343683755,1710849877.2485936,application_1710848715047_0009
"metricsType=""worker4",100.0,2,28.9,16741949440,53359510528,52644788209,1710849877.2351596,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.3,16741928960,42341294571,49391887238,1710849877.258847,application_1710848715047_0009
"metricsType=""worker6",100.0,2,31.3,16741945344,52682316007,53703791990,1710849877.2645864,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.3,16741928960,55387410060,52128624140,1710849877.2535994,application_1710848715047_0009
"metricsType=""worker1",100.0,2,34.4,16741896192,60976885751,53153580517,1710849880.8557203,application_1710848715047_0009
"metricsType=""worker6",100.0,2,28.7,16741945344,52978783524,54031422115,1710849880.8693926,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.4,16741928960,42630809242,49729818688,1710849880.8640049,application_1710848715047_0009
"metricsType=""worker2",100.0,2,27.9,16741908480,45921546705,49671750515,1710849880.8538709,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.3,16741928960,55782402014,52463468806,1710849880.8582602,application_1710848715047_0009
"metricsType=""worker4",100.0,2,28.9,16741949440,53747058061,52983906338,1710849880.8405037,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.5,16741928960,42955549285,50117699015,1710849884.9800422,application_1710848715047_0009
"metricsType=""worker6",100.0,2,28.7,16741945344,53387902856,54440550326,1710849884.9855893,application_1710848715047_0009
"metricsType=""worker1",100.0,2,34.6,16741896192,61361112130,53537803982,1710849884.9718494,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.4,16741928960,56227580323,52836300891,1710849884.9743145,application_1710848715047_0009
"metricsType=""worker4",100.0,2,28.9,16741949440,54208048050,53381743684,1710849884.956468,application_1710848715047_0009
"metricsType=""worker2",100.0,2,27.9,16741908480,46234015802,50056552735,1710849884.9700806,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.5,16741928960,43228768112,50442126300,1710849888.4939342,application_1710848715047_0009
"metricsType=""worker1",100.0,2,34.7,16741896192,61678807670,53855488238,1710849888.4858177,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.5,16741928960,56629209698,53184498003,1710849888.4883606,application_1710848715047_0009
"metricsType=""worker4",100.0,2,28.9,16741949440,54594844688,53717319494,1710849888.4703496,application_1710848715047_0009
"metricsType=""worker6",100.0,2,28.7,16741945344,53735506822,54788149317,1710849888.4998336,application_1710848715047_0009
"metricsType=""worker2",100.0,2,27.9,16741908480,46507456636,50383412589,1710849888.4839425,application_1710848715047_0009
"metricsType=""worker6",100.0,2,28.8,16741945344,54080163128,55132799524,1710849891.9860728,application_1710848715047_0009
"metricsType=""worker4",100.0,2,29.0,16741949440,54980344299,54054690532,1710849891.9567323,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.5,16741928960,43514468325,50775943264,1710849891.9806306,application_1710848715047_0009
"metricsType=""worker2",100.0,2,27.9,16741908480,46759672673,50695026003,1710849891.9704566,application_1710848715047_0009
"metricsType=""worker1",100.0,2,34.8,16741896192,62004220953,54180895386,1710849891.9726381,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.5,16741928960,57025134197,53521013291,1710849891.9750347,application_1710848715047_0009
"metricsType=""worker4",100.0,2,29.0,16741949440,55373477009,54393877374,1710849895.4585605,application_1710848715047_0009
"metricsType=""worker1",100.0,2,34.8,16741896192,62336072920,54512741982,1710849895.4743145,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.5,16741928960,43792810572,51108218303,1710849895.4825423,application_1710848715047_0009
"metricsType=""worker6",100.0,2,28.8,16741945344,54417524130,55470154611,1710849895.488144,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.5,16741928960,57422007776,53857971603,1710849895.4770715,application_1710848715047_0009
"metricsType=""worker2",100.0,2,27.9,16741908480,47022874989,51018130512,1710849895.4724782,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.5,16741928960,44079753545,51451141176,1710849899.0759313,application_1710848715047_0009
"metricsType=""worker1",100.0,2,34.9,16741896192,62670809434,54847470404,1710849899.0677154,application_1710848715047_0009
"metricsType=""worker6",100.0,2,28.8,16741945344,54779616878,55832241257,1710849899.0815742,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.5,16741928960,57837068669,54211836383,1710849899.0704172,application_1710848715047_0009
"metricsType=""worker2",100.0,2,27.9,16741908480,47292396746,51348836354,1710849899.0660243,application_1710848715047_0009
"metricsType=""worker4",100.0,2,29.0,16741949440,55758734590,54723142354,1710849899.052335,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.5,16741928960,44359225245,51784977617,1710849902.5766108,application_1710848715047_0009
"metricsType=""worker6",100.0,2,28.8,16741945344,55127025631,56179645522,1710849902.582126,application_1710848715047_0009
"metricsType=""worker1",100.0,2,34.9,16741896192,63008548410,55185198412,1710849902.5683556,application_1710848715047_0009
"metricsType=""worker2",100.0,2,27.9,16741908480,47557065616,51674435322,1710849902.566354,application_1710848715047_0009
"metricsType=""worker4",100.0,2,29.0,16741949440,56149269995,55059302122,1710849902.5527005,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.5,16741928960,58237723252,54551549657,1710849902.57115,application_1710848715047_0009
"metricsType=""worker2",100.0,2,28.0,16741908480,47813000099,51991134389,1710849906.017362,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.5,16741928960,44632807434,52107732380,1710849906.0277112,application_1710848715047_0009
"metricsType=""worker1",100.0,2,34.9,16741896192,63338635708,55515278811,1710849906.0194046,application_1710848715047_0009
"metricsType=""worker6",100.0,2,28.8,16741945344,55474173277,56526787246,1710849906.033528,application_1710848715047_0009
"metricsType=""worker4",100.0,2,29.1,16741949440,56533580787,55394428178,1710849906.0038893,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.5,16741928960,58631279136,54884279036,1710849906.022488,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.5,16741928960,44916084971,52438686057,1710849909.496167,application_1710848715047_0009
"metricsType=""worker4",100.0,2,26.3,16741949440,56901296351,55714600433,1710849909.471951,application_1710848715047_0009
"metricsType=""worker1",100.0,2,35.0,16741896192,63661651866,55838280224,1710849909.4878426,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.6,16741928960,59030519870,55222977058,1710849909.4904728,application_1710848715047_0009
"metricsType=""worker6",100.0,2,28.8,16741945344,55820101717,56872710027,1710849909.5017974,application_1710848715047_0009
"metricsType=""worker2",100.0,2,25.2,16741908480,48063810878,52302384153,1710849909.486176,application_1710848715047_0009
"metricsType=""worker1",100.0,2,35.0,16741896192,63991907727,56168379379,1710849912.9505758,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.5,16741928960,45190389127,52765082418,1710849912.959127,application_1710848715047_0009
"metricsType=""worker4",100.0,2,24.3,16741949440,57177959619,55939165674,1710849912.9348187,application_1710848715047_0009
"metricsType=""worker6",100.0,2,26.1,16741945344,56150637204,57203236807,1710849912.9647114,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.6,16741928960,59429685171,55555333125,1710849912.9534698,application_1710848715047_0009
"metricsType=""worker2",100.0,2,25.2,16741908480,48301751333,52607267738,1710849912.9488218,application_1710848715047_0009
"metricsType=""worker3",100.0,2,30.5,16741928960,45476487706,53096517877,1710849916.3918817,application_1710848715047_0009
"metricsType=""worker1",100.0,2,35.1,16741896192,64326622519,56502948388,1710849916.3835602,application_1710848715047_0009
"metricsType=""worker4",100.0,2,20.0,16741949440,57304588246,56020283680,1710849916.3676233,application_1710848715047_0009
"metricsType=""worker6",97.1,2,23.3,16741945344,56449613912,57502186101,1710849916.3978093,application_1710848715047_0009
"metricsType=""worker2",79.1,2,16.8,16741908480,48367956067,52813910413,1710849916.3819666,application_1710848715047_0009
"metricsType=""worker5",100.0,2,31.6,16741928960,59886802047,55872207906,1710849916.3872125,application_1710848715047_0009
"metricsType=""worker1",100.0,2,35.2,16741896192,64760421823,56798718336,1710849919.826203,application_1710848715047_0009
"metricsType=""worker4",65.2,2,18.9,16741949440,57349626706,56158467900,1710849919.8104672,application_1710848715047_0009
"metricsType=""worker6",4.7,2,15.0,16741945344,56449768055,57502330646,1710849919.8404293,application_1710848715047_0009
"metricsType=""worker3",100.0,2,27.9,16741928960,45745964229,53410871520,1710849919.8353372,application_1710848715047_0009
"metricsType=""worker2",23.5,2,14.0,16741908480,48368042924,52876248114,1710849919.8245335,application_1710848715047_0009
"metricsType=""worker5",100.0,2,28.9,16741928960,60284129311,56207394221,1710849919.829104,application_1710848715047_0009
"metricsType=""worker3",100.0,2,24.9,16741928960,46007979482,53746642513,1710849923.3705475,application_1710848715047_0009
"metricsType=""worker4",58.9,2,18.9,16741949440,57423772221,56318087307,1710849923.3460603,application_1710848715047_0009
"metricsType=""worker5",100.0,2,26.1,16741928960,60637744713,56560999971,1710849923.3646762,application_1710848715047_0009
"metricsType=""worker1",100.0,2,35.3,16741896192,65213730374,57092764111,1710849923.3623617,application_1710848715047_0009
"metricsType=""worker6",0.3,2,15.0,16741945344,56449770904,57502332222,1710849923.376243,application_1710848715047_0009
"metricsType=""worker2",0.8,2,14.0,16741908480,48368046506,52876262881,1710849923.3602636,application_1710848715047_0009
"metricsType=""worker2",1.0,2,14.0,16741908480,48368188699,52876301657,1710849926.7822044,application_1710848715047_0009
"metricsType=""worker3",75.5,2,16.6,16741928960,46084886753,53956147273,1710849926.7930026,application_1710848715047_0009
"metricsType=""worker5",63.7,2,15.0,16741928960,60830434847,56753099723,1710849926.7871156,application_1710848715047_0009
"metricsType=""worker1",100.0,2,29.8,16741896192,65616260834,57338580033,1710849926.784618,application_1710848715047_0009
"metricsType=""worker6",0.4,2,15.0,16741945344,56449773169,57502333271,1710849926.799094,application_1710848715047_0009
"metricsType=""worker4",60.2,2,19.0,16741949440,57556364785,56475405754,1710849926.7690887,application_1710848715047_0009
"metricsType=""worker3",24.0,2,13.8,16741928960,46084984249,54024164700,1710849930.1707733,application_1710848715047_0009
"metricsType=""worker4",57.3,2,19.0,16741949440,57624403458,56628190372,1710849930.1460054,application_1710848715047_0009
"metricsType=""worker6",0.1,2,15.0,16741945344,56449776314,57502334476,1710849930.1763635,application_1710848715047_0009
"metricsType=""worker1",100.0,2,29.9,16741896192,66051423818,57621101482,1710849930.1624537,application_1710848715047_0009
"metricsType=""worker2",0.4,2,14.0,16741908480,48368191439,52876307282,1710849930.1603007,application_1710848715047_0009
"metricsType=""worker5",0.4,2,15.0,16741928960,60830438188,56753100985,1710849930.1655018,application_1710848715047_0009
"metricsType=""worker1",85.4,2,21.7,16741896192,66473537183,57844836061,1710849934.2297568,application_1710848715047_0009
"metricsType=""worker4",57.2,2,19.0,16741949440,57625054864,56827307277,1710849934.213543,application_1710848715047_0009
"metricsType=""worker2",0.5,2,14.0,16741908480,48368195612,52876329982,1710849934.2278576,application_1710848715047_0009
"metricsType=""worker3",0.5,2,13.8,16741928960,46085119221,54024166947,1710849934.238601,application_1710848715047_0009
"metricsType=""worker5",0.1,2,15.0,16741928960,60830440541,56753102015,1710849934.2323968,application_1710848715047_0009
"metricsType=""worker6",0.1,2,15.0,16741945344,56449778923,57502335572,1710849934.2443724,application_1710848715047_0009
"metricsType=""worker4",1.0,2,15.3,16741949440,57625121205,56827342691,1710849973.5995255,application_1710848715047_0010
"metricsType=""worker1",0.9,2,15.4,16741896192,66475020381,57846115025,1710849973.61638,application_1710848715047_0010
"metricsType=""worker3",6.5,2,16.1,16741928960,46085642813,54024809782,1710849973.6254005,application_1710848715047_0010
"metricsType=""worker2",0.5,2,14.0,16741908480,48368235275,52876597158,1710849973.614152,application_1710848715047_0010
"metricsType=""worker6",0.3,2,15.0,16741945344,56449815623,57502358119,1710849973.630725,application_1710848715047_0010
"metricsType=""worker5",0.3,2,15.1,16741928960,60830667498,56753321709,1710849973.6189733,application_1710848715047_0010
"metricsType=""worker3",48.5,2,17.0,16741928960,46085737286,54024869610,1710849976.9064682,application_1710848715047_0010
"metricsType=""worker4",34.9,2,16.3,16741949440,57625140164,56827565771,1710849976.8806255,application_1710848715047_0010
"metricsType=""worker2",35.6,2,15.1,16741908480,48368253657,52876819864,1710849976.8954031,application_1710848715047_0010
"metricsType=""worker6",34.3,2,16.0,16741945344,56449834387,57502581007,1710849976.9123113,application_1710848715047_0010
"metricsType=""worker5",35.7,2,16.1,16741928960,60831275434,56753539775,1710849976.9004462,application_1710848715047_0010
"metricsType=""worker1",35.5,2,16.5,16741896192,66475429214,57846331560,1710849976.8978627,application_1710848715047_0010
"metricsType=""worker3",100.0,2,20.4,16741928960,46105051934,54044146505,1710849980.1781049,application_1710848715047_0010
"metricsType=""worker4",99.8,2,20.0,16741949440,57663632758,56866072794,1710849980.1521068,application_1710848715047_0010
"metricsType=""worker5",100.0,2,19.8,16741928960,60873218277,56795494466,1710849980.1716013,application_1710848715047_0010
"metricsType=""worker6",100.0,2,19.7,16741945344,56480747466,57533508581,1710849980.1836488,application_1710848715047_0010
"metricsType=""worker1",100.0,2,20.3,16741896192,66516170618,57887087664,1710849980.169297,application_1710848715047_0010
"metricsType=""worker2",99.8,2,18.8,16741908480,48410006145,52918587012,1710849980.1670444,application_1710848715047_0010
"metricsType=""worker3",100.0,2,23.5,16741928960,46147088693,54086175612,1710849983.460723,application_1710848715047_0010
"metricsType=""worker6",100.0,2,23.4,16741945344,56548449401,57601219359,1710849983.4662192,application_1710848715047_0010
"metricsType=""worker4",100.0,2,23.0,16741949440,57715624803,56918070805,1710849983.4348252,application_1710848715047_0010
"metricsType=""worker5",100.0,2,23.0,16741928960,60928512845,56850794933,1710849983.4543233,application_1710848715047_0010
"metricsType=""worker2",100.0,2,22.5,16741908480,48488884303,52997484386,1710849983.4496212,application_1710848715047_0010
"metricsType=""worker1",100.0,2,23.8,16741896192,66573426708,57944354424,1710849983.4519007,application_1710848715047_0010
"metricsType=""worker3",100.0,2,27.1,16741928960,46235943591,54175036804,1710849986.79215,application_1710848715047_0010
"metricsType=""worker2",100.0,2,25.4,16741908480,48632666804,53141288844,1710849986.780746,application_1710848715047_0010
"metricsType=""worker4",100.0,2,26.1,16741949440,57817344445,57019809695,1710849986.7660928,application_1710848715047_0010
"metricsType=""worker6",100.0,2,26.9,16741945344,56701512851,57754316348,1710849986.7976558,application_1710848715047_0010
"metricsType=""worker1",100.0,2,26.7,16741896192,66685223713,58056171640,1710849986.7831564,application_1710848715047_0010
"metricsType=""worker5",100.0,2,26.1,16741928960,61033872127,56956177988,1710849986.7859998,application_1710848715047_0010
"metricsType=""worker1",100.0,2,30.1,16741896192,66882538290,58253499698,1710849990.094111,application_1710848715047_0010
"metricsType=""worker2",100.0,2,27.5,16741908480,48933554785,53442172551,1710849990.0918176,application_1710848715047_0010
"metricsType=""worker4",100.0,2,30.1,16741949440,58020456966,57219346348,1710849990.0770543,application_1710848715047_0010
"metricsType=""worker3",100.0,2,30.5,16741928960,46394821209,54337515477,1710849990.103239,application_1710848715047_0010
"metricsType=""worker6",100.0,2,28.5,16741945344,57005997430,58058796651,1710849990.1088283,application_1710848715047_0010
"metricsType=""worker5",100.0,2,30.3,16741928960,61251588445,57173910700,1710849990.0972333,application_1710848715047_0010
"metricsType=""worker3",100.0,2,32.1,16741928960,46573333875,54530260604,1710849993.8557174,application_1710848715047_0010
"metricsType=""worker4",100.0,2,31.7,16741949440,58385404983,57570045806,1710849993.8295522,application_1710848715047_0010
"metricsType=""worker5",100.0,2,31.3,16741928960,61617158074,57539473745,1710849993.8491788,application_1710848715047_0010
"metricsType=""worker1",100.0,2,31.7,16741896192,67250441881,58621396259,1710849993.8467503,application_1710848715047_0010
"metricsType=""worker6",100.0,2,28.7,16741945344,57377094050,58429887282,1710849993.8616772,application_1710848715047_0010
"metricsType=""worker2",100.0,2,27.7,16741908480,49311114021,53819725608,1710849993.844724,application_1710848715047_0010
"metricsType=""worker1",100.0,2,31.9,16741896192,67594909668,58965857504,1710849997.3834763,application_1710848715047_0010
"metricsType=""worker3",100.0,2,32.7,16741928960,46812600314,54799510079,1710849997.3927925,application_1710848715047_0010
"metricsType=""worker4",100.0,2,31.9,16741949440,58748888463,57903533479,1710849997.3663337,application_1710848715047_0010
"metricsType=""worker2",100.0,2,27.8,16741908480,49653260199,54161865750,1710849997.3813114,application_1710848715047_0010
"metricsType=""worker6",100.0,2,28.8,16741945344,57714944067,58767730389,1710849997.3983161,application_1710848715047_0010
"metricsType=""worker5",100.0,2,31.5,16741928960,61972126136,57894434820,1710849997.386472,application_1710848715047_0010
"metricsType=""worker3",100.0,2,33.1,16741928960,47056706263,55081816810,1710850000.958525,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.0,16741896192,67941024493,59311965975,1710850000.949192,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.0,16741949440,59126304261,58242734432,1710850000.9321265,application_1710848715047_0010
"metricsType=""worker6",100.0,2,28.9,16741945344,58054234316,59107016093,1710850000.9640386,application_1710848715047_0010
"metricsType=""worker5",100.0,2,31.6,16741928960,62326948992,58249252007,1710850000.9574463,application_1710848715047_0010
"metricsType=""worker2",100.0,2,27.9,16741908480,49991775868,54500376002,1710850000.9565449,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.1,16741949440,59504059526,58584272183,1710850004.5934799,application_1710848715047_0010
"metricsType=""worker3",100.0,2,33.6,16741928960,47302978197,55364294850,1710850004.620219,application_1710848715047_0010
"metricsType=""worker2",100.0,2,28.0,16741908480,50298496035,54807089580,1710850004.6085966,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.1,16741896192,68300264012,59671198213,1710850004.6109102,application_1710848715047_0010
"metricsType=""worker5",100.0,2,31.7,16741928960,62685435398,58607730641,1710850004.6134796,application_1710848715047_0010
"metricsType=""worker6",100.0,2,29.0,16741945344,58405587287,59458362286,1710850004.6257644,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.2,16741896192,68643094595,60014022762,1710850008.1823812,application_1710848715047_0010
"metricsType=""worker2",100.0,2,27.9,16741908480,50650648603,55159237604,1710850008.180004,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.2,16741949440,59887940806,58928569718,1710850008.1651068,application_1710848715047_0010
"metricsType=""worker6",100.0,2,29.1,16741945344,58748631697,59801401722,1710850008.1972394,application_1710848715047_0010
"metricsType=""worker5",100.0,2,31.8,16741928960,63049504827,58971793042,1710850008.1850739,application_1710848715047_0010
"metricsType=""worker3",100.0,2,33.9,16741928960,47548109920,55648991491,1710850008.1925426,application_1710848715047_0010
"metricsType=""worker3",100.0,2,34.1,16741928960,47800572724,55947412772,1710850011.691287,application_1710848715047_0010
"metricsType=""worker5",100.0,2,31.9,16741928960,63398739968,59321021895,1710850011.6842754,application_1710848715047_0010
"metricsType=""worker2",100.0,2,28.0,16741908480,51000932363,55509514837,1710850011.6794653,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.3,16741949440,60266839502,59261497276,1710850011.6645236,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.3,16741896192,68969628196,60340548890,1710850011.6819963,application_1710848715047_0010
"metricsType=""worker6",100.0,2,29.1,16741945344,59087483037,60140246964,1710850011.6971338,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.3,16741949440,60648338246,59593518497,1710850015.136015,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.3,16741896192,69324335918,60695251878,1710850015.1534853,application_1710848715047_0010
"metricsType=""worker3",100.0,2,34.3,16741928960,48064608417,56260909681,1710850015.1630147,application_1710848715047_0010
"metricsType=""worker6",100.0,2,29.1,16741945344,59400961781,60453720479,1710850015.168406,application_1710848715047_0010
"metricsType=""worker5",100.0,2,31.9,16741928960,63761205846,59683482168,1710850015.1561491,application_1710848715047_0010
"metricsType=""worker2",100.0,2,28.0,16741908480,51354856687,55863433743,1710850015.1514444,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.3,16741896192,69664054868,61034963545,1710850018.6186526,application_1710848715047_0010
"metricsType=""worker3",100.0,2,31.7,16741928960,48362965908,56565152184,1710850018.6283052,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.3,16741949440,61020944623,59960225420,1710850018.601426,application_1710848715047_0010
"metricsType=""worker6",100.0,2,29.1,16741945344,59735135340,60787888622,1710850018.6337326,application_1710848715047_0010
"metricsType=""worker2",100.0,2,28.0,16741908480,51703854243,56212425388,1710850018.6165926,application_1710848715047_0010
"metricsType=""worker5",100.0,2,32.0,16741928960,64125000393,60047269923,1710850018.6216896,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.3,16741896192,70015369777,61386272224,1710850022.1045456,application_1710848715047_0010
"metricsType=""worker6",100.0,2,29.1,16741945344,60076114511,61128861939,1710850022.1194293,application_1710848715047_0010
"metricsType=""worker5",100.0,2,32.1,16741928960,64467525145,60389789320,1710850022.1071265,application_1710848715047_0010
"metricsType=""worker2",100.0,2,28.0,16741908480,52061134744,56569700718,1710850022.1022503,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.3,16741949440,61387998357,60327272620,1710850022.0871732,application_1710848715047_0010
"metricsType=""worker3",100.0,2,31.7,16741928960,48706241139,56908419977,1710850022.1143699,application_1710848715047_0010
"metricsType=""worker2",100.0,2,28.0,16741908480,52416268915,56924829710,1710850025.5658526,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.3,16741949440,61759515556,60698783767,1710850025.5506768,application_1710848715047_0010
"metricsType=""worker3",100.0,2,31.8,16741928960,49033757741,57235930267,1710850025.577914,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.3,16741896192,70369146340,61740042424,1710850025.5681581,application_1710848715047_0010
"metricsType=""worker6",100.0,2,29.2,16741945344,60411974821,61464717070,1710850025.5832455,application_1710848715047_0010
"metricsType=""worker5",100.0,2,32.1,16741928960,64813844021,60736101148,1710850025.5707803,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.3,16741896192,70717699157,62088588949,1710850029.0468473,application_1710848715047_0010
"metricsType=""worker2",100.0,2,28.0,16741908480,52762279964,57270834844,1710850029.0445795,application_1710848715047_0010
"metricsType=""worker3",100.0,2,31.8,16741928960,49377421659,57579588305,1710850029.056577,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.3,16741949440,62131078606,61070339537,1710850029.0293393,application_1710848715047_0010
"metricsType=""worker6",100.0,2,29.2,16741945344,60738400687,61791137020,1710850029.0620859,application_1710848715047_0010
"metricsType=""worker5",100.0,2,32.1,16741928960,65176122313,61098372959,1710850029.0499325,application_1710848715047_0010
"metricsType=""worker3",100.0,2,31.8,16741928960,49722136215,57924294262,1710850032.5036569,application_1710848715047_0010
"metricsType=""worker2",100.0,2,28.0,16741908480,53111916463,57620465677,1710850032.4914882,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.3,16741949440,62492564342,61431819424,1710850032.4765196,application_1710848715047_0010
"metricsType=""worker5",100.0,2,32.1,16741928960,65530050604,61452294588,1710850032.4966862,application_1710848715047_0010
"metricsType=""worker6",100.0,2,29.2,16741945344,61083680169,62136410836,1710850032.509305,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.3,16741896192,71053542367,62424425116,1710850032.494188,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.3,16741949440,62856919176,61796172746,1710850035.927188,application_1710848715047_0010
"metricsType=""worker2",100.0,2,25.2,16741908480,53450207107,57958748550,1710850035.9424608,application_1710848715047_0010
"metricsType=""worker3",100.0,2,31.9,16741928960,50052237433,58254385594,1710850035.9545603,application_1710848715047_0010
"metricsType=""worker5",100.0,2,32.2,16741928960,65886977197,61809215068,1710850035.9474685,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.3,16741896192,71396726626,62767603451,1710850035.944954,application_1710848715047_0010
"metricsType=""worker6",100.0,2,29.2,16741945344,61429017989,62481743604,1710850035.9600365,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.6,16741949440,63172085641,62111345002,1710850039.3905458,application_1710848715047_0010
"metricsType=""worker5",100.0,2,32.2,16741928960,66243904818,62165996330,1710850039.4109201,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.3,16741896192,71752640478,63123512438,1710850039.4083993,application_1710848715047_0010
"metricsType=""worker3",100.0,2,32.0,16741928960,50380994957,58583122220,1710850039.418323,application_1710848715047_0010
"metricsType=""worker6",100.0,2,27.1,16741945344,61673664714,62726384475,1710850039.423559,application_1710848715047_0010
"metricsType=""worker2",100.0,2,22.5,16741908480,53783530382,58292205314,1710850039.4061434,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.3,16741896192,72102937794,63473658153,1710850042.8551471,application_1710848715047_0010
"metricsType=""worker2",35.2,2,14.2,16741908480,53863597425,58372376796,1710850042.8529513,application_1710848715047_0010
"metricsType=""worker4",100.0,2,32.9,16741949440,63470101961,62409377096,1710850042.837675,application_1710848715047_0010
"metricsType=""worker6",100.0,2,23.1,16741945344,61874736560,62940951373,1710850042.8706863,application_1710848715047_0010
"metricsType=""worker5",100.0,2,32.2,16741928960,66609669151,62531755233,1710850042.8581738,application_1710848715047_0010
"metricsType=""worker3",100.0,2,32.0,16741928960,50735888195,58924531784,1710850042.8656294,application_1710848715047_0010
"metricsType=""worker1",100.0,2,32.3,16741896192,72470767384,63841373349,1710850046.272507,application_1710848715047_0010
"metricsType=""worker4",100.0,2,33.2,16741949440,63762672048,62701952548,1710850046.254844,application_1710848715047_0010
"metricsType=""worker5",100.0,2,32.2,16741928960,66959448142,62881221125,1710850046.2752414,application_1710848715047_0010
"metricsType=""worker3",100.0,2,32.0,16741928960,51154242973,59210392299,1710850046.2826824,application_1710848715047_0010
"metricsType=""worker2",0.4,2,14.2,16741908480,53863600465,58372378309,1710850046.2703605,application_1710848715047_0010
"metricsType=""worker6",70.3,2,18.1,16741945344,61912424234,63111636441,1710850046.2883847,application_1710848715047_0010
"metricsType=""worker1",100.0,2,29.5,16741896192,72823428003,64194025572,1710850049.6880069,application_1710848715047_0010
"metricsType=""worker3",100.0,2,29.3,16741928960,51561630291,59478592293,1710850049.6982133,application_1710848715047_0010
"metricsType=""worker4",100.0,2,30.5,16741949440,64116522831,63055811441,1710850049.6704786,application_1710848715047_0010
"metricsType=""worker5",100.0,2,26.7,16741928960,67299341826,63220978367,1710850049.691,application_1710848715047_0010
"metricsType=""worker6",52.5,2,18.1,16741945344,61912682779,63251068643,1710850049.7037694,application_1710848715047_0010
"metricsType=""worker2",0.7,2,14.2,16741908480,53863604102,58372380694,1710850049.6862774,application_1710848715047_0010
"metricsType=""worker1",95.2,2,24.0,16741896192,73093844907,64464976476,1710850053.1091576,application_1710848715047_0010
"metricsType=""worker2",0.6,2,14.2,16741908480,53863738845,58372382824,1710850053.1067817,application_1710848715047_0010
