node_name,memory_usage,cpu_usage,cpu_cores,total_memory,jobId,timestamp
worker10,0.0,0.6307502468827386,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker11,0.0,0.6112811957270536,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker12,0.0,0.5931585402957573,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker13,0.0,1.0602918960632257,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker14,12.5,1.1304495367918554,2,8.0,application_1726669773678_0054,2024-09-20T16:49:35
worker15,0.0,0.8695564771226238,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker16,0.0,0.9751355696606012,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker17,0.0,1.0807233556522466,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker18,0.0,0.9758721167110629,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker19,12.5,1.7272805915870215,2,8.0,application_1726669773678_0054,2024-09-20T16:49:35
worker20,0.0,1.0440320134939785,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker21,0.0,0.9115219787499407,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker22,0.0,0.9697265510058117,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker23,25.0,1.708283509994668,2,8.0,application_1726669773678_0054,2024-09-20T16:49:35
worker24,0.0,1.0783103144547446,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker25,0.0,0.9357704954010893,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker26,12.5,1.0682408108799946,2,8.0,application_1726669773678_0054,2024-09-20T16:49:35
worker27,0.0,0.939106817988089,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker28,12.5,1.7300127574545687,2,8.0,application_1726669773678_0054,2024-09-20T16:49:35
worker29,0.0,0.9754933951069411,4,1.0,application_1726669773678_0054,2024-09-20T16:49:35
worker1,0.0,0.6141608038055302,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker2,0.0,0.6488294433944386,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker3,0.0,0.6595391061509415,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker4,0.0,0.6510921762304611,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker5,0.0,0.5808108645860011,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker6,0.0,0.6258690475128059,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker7,0.0,0.6395275192235594,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker8,12.5,1.193941080798322,2,8.0,application_1726669773678_0054,2024-09-20T16:49:37
worker9,0.0,0.61293746892227,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker10,0.0,0.630748694419192,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker11,0.0,0.6112770926537281,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker12,0.0,0.5931532341734158,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker13,0.0,1.0606782689247862,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker14,12.5,1.1304419206973448,2,8.0,application_1726669773678_0054,2024-09-20T16:49:37
worker15,0.0,0.8699220952492204,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker16,0.0,0.9754910959127727,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker17,0.0,1.0811314383457726,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker18,0.0,0.9758885332421641,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker19,12.5,1.7272852613333667,2,8.0,application_1726669773678_0054,2024-09-20T16:49:37
worker20,0.0,1.0444410205415644,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker21,0.0,0.9119508751536665,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker22,0.0,0.9704217607574561,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker23,25.0,1.7092267871751887,2,8.0,application_1726669773678_0054,2024-09-20T16:49:37
worker24,0.0,1.0787931703654219,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker25,0.0,0.9364130601762222,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker26,12.5,1.0682292582792186,2,8.0,application_1726669773678_0054,2024-09-20T16:49:37
worker27,0.0,0.9395651691546769,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker28,12.5,1.730042942175558,2,8.0,application_1726669773678_0054,2024-09-20T16:49:37
worker29,0.0,0.9755126034392547,4,1.0,application_1726669773678_0054,2024-09-20T16:49:37
worker1,0.0,0.6141594492911961,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker2,0.0,0.6488249162436954,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker3,0.0,0.6595414485771611,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker4,0.0,0.6514112674534278,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker5,0.0,0.5808098974229181,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker6,0.0,0.6258633984969619,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker7,0.0,0.6395301077771087,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker8,12.5,1.1939387603925988,2,8.0,application_1726669773678_0054,2024-09-20T16:49:39
worker9,0.0,0.6129375529951075,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker10,0.0,0.6307457874976996,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker11,0.0,0.6112771869610678,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker12,0.0,0.593152126576646,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker13,0.0,1.0607749009704959,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker14,12.5,1.130432187637198,2,8.0,application_1726669773678_0054,2024-09-20T16:49:39
worker15,0.0,0.8702714982536719,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker16,0.0,0.9758757153599751,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker17,0.0,1.0814816141157646,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker18,0.0,0.9759079031957607,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker19,12.5,1.7273069938595675,2,8.0,application_1726669773678_0054,2024-09-20T16:49:39
worker20,0.0,1.044779445688504,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker21,0.0,0.9123001629722682,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker22,0.0,0.9708198364084097,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker23,25.0,1.7099132708153997,2,8.0,application_1726669773678_0054,2024-09-20T16:49:39
worker24,0.0,1.079101607118771,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker25,0.0,0.9365765608519094,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker26,12.5,1.06822381664885,2,8.0,application_1726669773678_0054,2024-09-20T16:49:39
worker27,0.0,0.9398736197551716,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker28,12.5,1.7300422016299222,2,8.0,application_1726669773678_0054,2024-09-20T16:49:39
worker29,0.0,0.9755261574788565,4,1.0,application_1726669773678_0054,2024-09-20T16:49:39
worker1,0.0,0.6141538899258503,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker2,0.0,0.6488189635096009,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker3,0.0,0.659541031816735,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker4,0.0,0.6516713192936008,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker5,0.0,0.5808075064359208,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker6,0.0,0.6258604855008176,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker7,0.0,0.6395242869084772,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker8,12.5,1.1939280544339015,2,8.0,application_1726669773678_0054,2024-09-20T16:49:41
worker9,0.0,0.6129347958346743,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker10,0.0,0.6307414373704967,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker11,0.0,0.6112730668165645,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker12,0.0,0.5931481866984889,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker13,0.0,1.0607882173528038,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker14,12.5,1.1304192864685536,2,8.0,application_1726669773678_0054,2024-09-20T16:49:41
worker15,0.0,0.8706878502853566,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker16,0.0,0.9762305311794339,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker17,0.0,1.0818395735029185,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker18,0.0,0.9759280210656973,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker19,12.5,1.7273498076657123,2,8.0,application_1726669773678_0054,2024-09-20T16:49:41
worker20,0.0,1.0451268064291086,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker21,0.0,0.9126268148682226,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker22,0.0,0.9714190897484043,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker23,25.0,1.7105499772109622,2,8.0,application_1726669773678_0054,2024-09-20T16:49:41
worker24,0.0,1.0794005159285192,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker25,0.0,0.9365883712504464,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker26,12.5,1.0682186761431733,2,8.0,application_1726669773678_0054,2024-09-20T16:49:41
worker27,0.0,0.9401204662013996,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker28,12.5,1.7300812106256336,2,8.0,application_1726669773678_0054,2024-09-20T16:49:41
worker29,0.0,0.9755432968811983,4,1.0,application_1726669773678_0054,2024-09-20T16:49:41
worker1,0.0,0.6141497294169462,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker2,0.0,0.6488130291734451,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker3,0.0,0.659537763139828,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker4,0.0,0.652204397124867,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker5,0.0,0.5808023414165309,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker6,0.0,0.6258548014721033,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker7,0.0,0.639521236255336,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker8,12.5,1.1939201663148657,2,8.0,application_1726669773678_0054,2024-09-20T16:49:43
worker9,0.0,0.6129292751899329,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker10,0.0,0.630737096221301,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker11,0.0,0.6112689639748425,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker12,0.0,0.5931456964480386,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker13,0.0,1.0607945854084755,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker14,12.5,1.130412308065476,2,8.0,application_1726669773678_0054,2024-09-20T16:49:43
worker15,0.0,0.8710189738555529,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker16,0.0,0.9765478954333773,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker17,0.0,1.0821501066592742,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker18,0.0,0.9759373296320817,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker19,12.5,1.7273508903689838,2,8.0,application_1726669773678_0054,2024-09-20T16:49:43
worker20,0.0,1.045421163087601,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker21,0.0,0.9129506183417235,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker22,0.0,0.971590265885558,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker23,25.0,1.711227640781443,2,8.0,application_1726669773678_0054,2024-09-20T16:49:43
worker24,0.0,1.0797153566654338,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker25,0.0,0.9365924422937155,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker26,12.5,1.0682100556684504,2,8.0,application_1726669773678_0054,2024-09-20T16:49:43
worker27,0.0,0.9401231312160085,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker28,12.5,1.7301076290081263,2,8.0,application_1726669773678_0054,2024-09-20T16:49:43
worker29,0.0,0.9755486211247555,4,1.0,application_1726669773678_0054,2024-09-20T16:49:43
worker1,0.0,0.6141456208619056,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker2,0.0,0.6488113080122426,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker3,0.0,0.6595415500128654,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker4,0.0,0.6525728635850769,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker5,0.0,0.5807985839783036,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker6,0.0,0.6258519503047344,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker7,0.0,0.6395196202056752,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker8,12.5,1.1939178798656247,2,8.0,application_1726669773678_0054,2024-09-20T16:49:45
worker9,0.0,0.6129279430835188,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker10,0.0,0.6307327729285217,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker11,0.0,0.6112676507183723,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker12,0.0,0.5931418068330307,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker13,0.0,1.060792538144184,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker14,12.5,1.130405297964876,2,8.0,application_1726669773678_0054,2024-09-20T16:49:45
worker15,0.0,0.8714244266549431,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker16,0.0,0.9768666191818265,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker17,0.0,1.082432541409506,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker18,0.0,0.9759479908100221,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker19,12.5,1.7273608641107052,2,8.0,application_1726669773678_0054,2024-09-20T16:49:45
worker20,0.0,1.045707243361027,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker21,0.0,0.9132271658892854,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker22,0.0,0.9716649963087742,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker23,25.0,1.711768408867742,2,8.0,application_1726669773678_0054,2024-09-20T16:49:45
worker24,0.0,1.080039733114968,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker25,0.0,0.9365931068102351,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker26,12.5,1.0682080041392816,2,8.0,application_1726669773678_0054,2024-09-20T16:49:45
worker27,0.0,0.9401295256401432,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker28,12.5,1.7301054347952372,2,8.0,application_1726669773678_0054,2024-09-20T16:49:45
worker29,0.0,0.9755574346866691,4,1.0,application_1726669773678_0054,2024-09-20T16:49:45
worker1,0.0,0.6141400704853028,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker2,0.0,0.6488123468521345,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker3,0.0,0.6595425220674467,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker4,0.0,0.6529046455265974,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker5,0.0,0.5807990162724597,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker6,0.0,0.6258476652334477,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker7,0.0,0.6395137906522463,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker8,12.5,1.1939072417849639,2,8.0,application_1726669773678_0054,2024-09-20T16:49:47
worker9,0.0,0.6129224226413599,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker10,0.0,0.6307312473885385,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker11,0.0,0.6112621489983483,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker12,0.0,0.5931379256558844,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker13,0.0,1.060791704319386,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker14,12.5,1.13040373256601,2,8.0,application_1726669773678_0054,2024-09-20T16:49:47
worker15,0.0,0.8717748737728126,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker16,0.0,0.9771821493004373,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker17,0.0,1.0824528187551419,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker18,0.0,0.9759469913224739,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker19,12.5,1.7273530557053718,2,8.0,application_1726669773678_0054,2024-09-20T16:49:47
worker20,0.0,1.0460249750161354,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker21,0.0,0.9134070507871739,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker22,0.0,0.9717500163939241,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker23,12.5,1.7118174223737181,2,8.0,application_1726669773678_0054,2024-09-20T16:49:47
worker24,0.0,1.0801632931201732,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker25,0.0,0.9365928745775909,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker26,12.5,1.0682049894538026,2,8.0,application_1726669773678_0054,2024-09-20T16:49:47
worker27,0.0,0.9401278605204788,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker28,12.5,1.7300926404248629,2,8.0,application_1726669773678_0054,2024-09-20T16:49:47
worker29,0.0,0.9755585342654305,4,1.0,application_1726669773678_0054,2024-09-20T16:49:47
worker1,0.0,0.6141387422122779,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker2,0.0,0.6488078201515979,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker3,0.0,0.659551975331063,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker4,0.0,0.6531266313845263,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker5,0.0,0.5807924849637325,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker6,0.0,0.6258434066861218,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker7,0.0,0.6395108032300034,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker8,12.5,1.1939021716709908,2,8.0,application_1726669773678_0054,2024-09-20T16:49:49
worker9,0.0,0.6129211165255555,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker10,0.0,0.6307255343269036,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker11,0.0,0.6112622520742961,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker12,0.0,0.5931354189064431,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker13,0.0,1.06078538991915,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker14,12.5,1.1303966590147319,2,8.0,application_1726669773678_0054,2024-09-20T16:49:49
worker15,0.0,0.8719706081359524,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker16,0.0,0.9774104960376895,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker17,0.0,1.0824478655562353,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker18,0.0,0.9759404708268304,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker19,12.5,1.7273369893163082,2,8.0,application_1726669773678_0054,2024-09-20T16:49:49
worker20,0.0,1.04618658510498,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker21,0.0,0.9133999907423473,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker22,0.0,0.9717760304893797,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker23,12.5,1.711810266967062,2,8.0,application_1726669773678_0054,2024-09-20T16:49:49
worker24,0.0,1.080160137046493,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker25,0.0,0.9365843658366235,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker26,12.5,1.068207730768711,2,8.0,application_1726669773678_0054,2024-09-20T16:49:49
worker27,0.0,0.9401249727425953,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker28,12.5,1.7300884473160139,2,8.0,application_1726669773678_0054,2024-09-20T16:49:49
worker29,0.0,0.9755511164041497,4,1.0,application_1726669773678_0054,2024-09-20T16:49:49
worker1,0.0,0.6139158901286135,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker2,0.0,0.6485830824991212,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker3,0.0,0.6593902546658925,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker4,0.0,0.6529098704080138,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker5,0.0,0.5805919508111046,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker6,0.0,0.625629595398336,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker7,0.0,0.6406069409906845,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker8,12.5,1.1934707810193124,2,8.0,application_1726669773678_0055,2024-09-20T16:51:04
worker9,0.0,0.6127084999686061,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker10,0.0,0.6305194797336933,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker11,0.0,0.6110503359015862,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker12,0.0,0.5929352431293,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker13,0.0,1.0603828708834695,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker14,12.5,1.130033889299542,2,8.0,application_1726669773678_0055,2024-09-20T16:51:04
worker15,0.0,0.8716497382105892,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker16,0.0,0.9770427271643123,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker17,0.0,1.0820403568089665,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker18,0.0,0.9755900080004709,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker19,12.5,1.7266936505441532,2,8.0,application_1726669773678_0055,2024-09-20T16:51:04
worker20,0.0,1.045792885372987,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker21,0.0,0.913068762090985,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker22,0.0,0.9714907834742492,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker23,12.5,1.711201202484447,2,8.0,application_1726669773678_0055,2024-09-20T16:51:04
worker24,0.0,1.0797689550402723,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker25,0.0,0.9362378064069699,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker26,12.5,1.0678372869963537,2,8.0,application_1726669773678_0055,2024-09-20T16:51:04
worker27,0.0,0.9397825306417196,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker28,12.5,1.7294550831339794,2,8.0,application_1726669773678_0055,2024-09-20T16:51:04
worker29,0.0,0.9751952273030273,4,1.0,application_1726669773678_0055,2024-09-20T16:51:04
worker1,0.0,0.6139159457779764,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker2,0.0,0.6485785603347005,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker3,0.0,0.6593870170425453,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker4,0.0,0.6529095011822528,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker5,0.0,0.580592385263623,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker6,0.0,0.625636552498865,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker7,0.0,0.6407938191542173,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker8,12.5,1.1934825485515277,2,8.0,application_1726669773678_0055,2024-09-20T16:51:06
worker9,0.0,0.6127197909133963,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker10,0.0,0.6305417890209442,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker11,0.0,0.6110630357030744,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker12,0.0,0.5929566109808326,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker13,0.0,1.0603974729122,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker14,12.5,1.1300800834972313,2,8.0,application_1726669773678_0055,2024-09-20T16:51:06
worker15,0.0,0.871667907878404,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker16,0.0,0.9770680919340746,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker17,0.0,1.0820673600804631,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker18,0.0,0.9756154463948952,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker19,12.5,1.7267527171234587,2,8.0,application_1726669773678_0055,2024-09-20T16:51:06
worker20,0.0,1.045831520150342,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker21,0.0,0.9131075806798172,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker22,0.0,0.9715317487910324,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker23,12.5,1.7112718193727394,2,8.0,application_1726669773678_0055,2024-09-20T16:51:06
worker24,0.0,1.0798169941101166,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker25,0.0,0.936288900326232,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker26,12.5,1.0678250158804636,2,8.0,application_1726669773678_0055,2024-09-20T16:51:06
worker27,0.0,0.939837833045809,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker28,12.5,1.729542447624266,2,8.0,application_1726669773678_0055,2024-09-20T16:51:06
worker29,0.0,0.9752557278579821,4,1.0,application_1726669773678_0055,2024-09-20T16:51:06
worker1,0.0,0.6144771906466451,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker2,0.0,0.6491084985133622,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker3,0.0,0.6599238804203433,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker4,0.0,0.6534760293552266,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker5,0.0,0.5811344097181648,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker6,0.0,0.6261851061025836,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker7,0.0,0.6414519521128481,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker8,12.5,1.1943450953795676,2,8.0,application_1726669773678_0055,2024-09-20T16:51:08
worker9,0.0,0.6133318918260522,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker10,0.0,0.63106509443146,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker11,0.0,0.6116217374101729,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker12,0.0,0.5935478696403318,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker13,0.0,1.0609789621862764,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker14,12.5,1.1310051695923362,2,8.0,application_1726669773678_0055,2024-09-20T16:51:08
worker15,0.0,0.8722250003717846,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker16,0.0,0.9776773203909128,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
worker17,0.0,1.0826767291362782,4,1.0,application_1726669773678_0055,2024-09-20T16:51:08
