progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
27.380955,1726845842683,attempt_1726669773678_0043_r_000000_0,RUNNING,worker1:8042,,container_1726669773678_0043_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0043_m_000014_0 succeeded at 0.04 MB/s) Aggregated copy rate(23 of 28 at 0.04 MB/s),application_1726669773678_0043,2024-09-20T16:24:42
27.380955,1726845842683,attempt_1726669773678_0043_r_000000_0,RUNNING,worker1:8042,,container_1726669773678_0043_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0043_m_000014_0 succeeded at 0.04 MB/s) Aggregated copy rate(23 of 28 at 0.04 MB/s),application_1726669773678_0043,2024-09-20T16:24:44
27.380955,1726845842683,attempt_1726669773678_0043_r_000000_0,RUNNING,worker1:8042,,container_1726669773678_0043_01_000031,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0043_m_000014_0 succeeded at 0.04 MB/s) Aggregated copy rate(23 of 28 at 0.04 MB/s),application_1726669773678_0043,2024-09-20T16:24:46
20.238096,1726845987344,attempt_1726669773678_0044_r_000000_0,RUNNING,worker28:8042,,container_1726669773678_0044_01_000034,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0044_m_000011_0 succeeded at 0.01 MB/s) Aggregated copy rate(17 of 28 at 0.01 MB/s),application_1726669773678_0044,2024-09-20T16:26:55
20.238096,1726845987344,attempt_1726669773678_0044_r_000000_0,RUNNING,worker28:8042,,container_1726669773678_0044_01_000034,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0044_m_000011_0 succeeded at 0.01 MB/s) Aggregated copy rate(17 of 28 at 0.01 MB/s),application_1726669773678_0044,2024-09-20T16:26:57
20.238096,1726845987344,attempt_1726669773678_0044_r_000000_0,RUNNING,worker28:8042,,container_1726669773678_0044_01_000034,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0044_m_000011_0 succeeded at 0.01 MB/s) Aggregated copy rate(17 of 28 at 0.01 MB/s),application_1726669773678_0044,2024-09-20T16:26:59
27.380955,1726845987344,attempt_1726669773678_0044_r_000000_0,RUNNING,worker28:8042,,container_1726669773678_0044_01_000034,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0044_m_000022_0 succeeded at 0.04 MB/s) Aggregated copy rate(23 of 28 at 0.02 MB/s),application_1726669773678_0044,2024-09-20T16:27:01
27.380955,1726845987344,attempt_1726669773678_0044_r_000000_0,RUNNING,worker28:8042,,container_1726669773678_0044_01_000034,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0044_m_000022_0 succeeded at 0.04 MB/s) Aggregated copy rate(23 of 28 at 0.02 MB/s),application_1726669773678_0044,2024-09-20T16:27:03
27.380955,1726845987344,attempt_1726669773678_0044_r_000000_0,RUNNING,worker28:8042,,container_1726669773678_0044_01_000034,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0044_m_000022_0 succeeded at 0.04 MB/s) Aggregated copy rate(23 of 28 at 0.02 MB/s),application_1726669773678_0044,2024-09-20T16:27:05
28.57143,1726845987344,attempt_1726669773678_0044_r_000000_0,RUNNING,worker28:8042,,container_1726669773678_0044_01_000034,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0044_m_000020_0 succeeded at 0.04 MB/s) Aggregated copy rate(24 of 28 at 0.02 MB/s),application_1726669773678_0044,2024-09-20T16:27:07
28.57143,1726845987344,attempt_1726669773678_0044_r_000000_0,RUNNING,worker28:8042,,container_1726669773678_0044_01_000034,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0044_m_000020_0 succeeded at 0.04 MB/s) Aggregated copy rate(24 of 28 at 0.02 MB/s),application_1726669773678_0044,2024-09-20T16:27:09
28.57143,1726845987344,attempt_1726669773678_0044_r_000000_0,RUNNING,worker28:8042,,container_1726669773678_0044_01_000034,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0044_m_000020_0 succeeded at 0.04 MB/s) Aggregated copy rate(24 of 28 at 0.02 MB/s),application_1726669773678_0044,2024-09-20T16:27:11
26.190477,1726846133125,attempt_1726669773678_0045_r_000000_0,RUNNING,worker25:8042,,container_1726669773678_0045_01_000041,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0045_m_000011_0 succeeded at 0.08 MB/s) Aggregated copy rate(22 of 28 at 0.01 MB/s),application_1726669773678_0045,2024-09-20T16:29:16
26.190477,1726846133125,attempt_1726669773678_0045_r_000000_0,RUNNING,worker25:8042,,container_1726669773678_0045_01_000041,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0045_m_000011_0 succeeded at 0.08 MB/s) Aggregated copy rate(22 of 28 at 0.01 MB/s),application_1726669773678_0045,2024-09-20T16:29:18
26.190477,1726846133125,attempt_1726669773678_0045_r_000000_0,RUNNING,worker25:8042,,container_1726669773678_0045_01_000041,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0045_m_000011_0 succeeded at 0.08 MB/s) Aggregated copy rate(22 of 28 at 0.01 MB/s),application_1726669773678_0045,2024-09-20T16:29:20
22.619047,1726846264400,attempt_1726669773678_0046_r_000000_0,RUNNING,worker9:8042,,container_1726669773678_0046_01_000041,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0046_m_000006_0 succeeded at 0.08 MB/s) Aggregated copy rate(19 of 28 at 0.06 MB/s),application_1726669773678_0046,2024-09-20T16:31:21
22.619047,1726846264400,attempt_1726669773678_0046_r_000000_0,RUNNING,worker9:8042,,container_1726669773678_0046_01_000041,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0046_m_000006_0 succeeded at 0.08 MB/s) Aggregated copy rate(19 of 28 at 0.06 MB/s),application_1726669773678_0046,2024-09-20T16:31:23
22.619047,1726846264400,attempt_1726669773678_0046_r_000000_0,RUNNING,worker9:8042,,container_1726669773678_0046_01_000041,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0046_m_000006_0 succeeded at 0.08 MB/s) Aggregated copy rate(19 of 28 at 0.06 MB/s),application_1726669773678_0046,2024-09-20T16:31:25
23.809525,1726846264400,attempt_1726669773678_0046_r_000000_0,RUNNING,worker9:8042,,container_1726669773678_0046_01_000041,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0046_m_000011_0 succeeded at 0.08 MB/s) Aggregated copy rate(20 of 28 at 0.07 MB/s),application_1726669773678_0046,2024-09-20T16:31:27
23.809525,1726846264400,attempt_1726669773678_0046_r_000000_0,RUNNING,worker9:8042,,container_1726669773678_0046_01_000041,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0046_m_000011_0 succeeded at 0.08 MB/s) Aggregated copy rate(20 of 28 at 0.07 MB/s),application_1726669773678_0046,2024-09-20T16:31:29
23.809525,1726846264400,attempt_1726669773678_0046_r_000000_0,RUNNING,worker9:8042,,container_1726669773678_0046_01_000041,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0046_m_000011_0 succeeded at 0.08 MB/s) Aggregated copy rate(20 of 28 at 0.07 MB/s),application_1726669773678_0046,2024-09-20T16:31:31
32.14286,1726846264400,attempt_1726669773678_0046_r_000000_0,RUNNING,worker9:8042,,container_1726669773678_0046_01_000041,0.0,0.0,0,28 / 28 copied.,application_1726669773678_0046,2024-09-20T16:31:33
17.857143,1726846394990,attempt_1726669773678_0047_r_000000_0,RUNNING,worker2:8042,,container_1726669773678_0047_01_000038,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0047_m_000026_0 succeeded at 0.03 MB/s) Aggregated copy rate(15 of 28 at 0.09 MB/s),application_1726669773678_0047,2024-09-20T16:33:31
17.857143,1726846394990,attempt_1726669773678_0047_r_000000_0,RUNNING,worker2:8042,,container_1726669773678_0047_01_000038,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0047_m_000026_0 succeeded at 0.03 MB/s) Aggregated copy rate(15 of 28 at 0.09 MB/s),application_1726669773678_0047,2024-09-20T16:33:33
17.857143,1726846394990,attempt_1726669773678_0047_r_000000_0,RUNNING,worker2:8042,,container_1726669773678_0047_01_000038,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0047_m_000026_0 succeeded at 0.03 MB/s) Aggregated copy rate(15 of 28 at 0.09 MB/s),application_1726669773678_0047,2024-09-20T16:33:35
20.238096,1726846394990,attempt_1726669773678_0047_r_000000_0,RUNNING,worker2:8042,,container_1726669773678_0047_01_000038,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0047_m_000027_0 succeeded at 0.08 MB/s) Aggregated copy rate(17 of 28 at 0.10 MB/s),application_1726669773678_0047,2024-09-20T16:33:37
20.238096,1726846394990,attempt_1726669773678_0047_r_000000_0,RUNNING,worker2:8042,,container_1726669773678_0047_01_000038,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0047_m_000027_0 succeeded at 0.08 MB/s) Aggregated copy rate(17 of 28 at 0.10 MB/s),application_1726669773678_0047,2024-09-20T16:33:39
20.238096,1726846394990,attempt_1726669773678_0047_r_000000_0,RUNNING,worker2:8042,,container_1726669773678_0047_01_000038,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0047_m_000027_0 succeeded at 0.08 MB/s) Aggregated copy rate(17 of 28 at 0.10 MB/s),application_1726669773678_0047,2024-09-20T16:33:41
20.238096,1726846394990,attempt_1726669773678_0047_r_000000_0,RUNNING,worker2:8042,,container_1726669773678_0047_01_000038,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0047_m_000027_0 succeeded at 0.08 MB/s) Aggregated copy rate(17 of 28 at 0.10 MB/s),application_1726669773678_0047,2024-09-20T16:33:43
20.238096,1726846394990,attempt_1726669773678_0047_r_000000_0,RUNNING,worker2:8042,,container_1726669773678_0047_01_000038,0.0,0.0,0,reduce > copy task(attempt_1726669773678_0047_m_000027_0 succeeded at 0.08 MB/s) Aggregated copy rate(17 of 28 at 0.10 MB/s),application_1726669773678_0047,2024-09-20T16:33:45
