progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
17.857143,1727827521408,attempt_1727684395822_0134_r_000000_0,RUNNING,worker7:8042,,container_1727684395822_0134_01_000036,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0134_m_000023_0 succeeded at 0.08 MB/s) Aggregated copy rate(15 of 28 at 0.05 MB/s),application_1727684395822_0134,2024-10-02T01:05:37
17.857143,1727827521408,attempt_1727684395822_0134_r_000000_0,RUNNING,worker7:8042,,container_1727684395822_0134_01_000036,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0134_m_000023_0 succeeded at 0.08 MB/s) Aggregated copy rate(15 of 28 at 0.05 MB/s),application_1727684395822_0134,2024-10-02T01:05:39
17.857143,1727827521408,attempt_1727684395822_0134_r_000000_0,RUNNING,worker7:8042,,container_1727684395822_0134_01_000036,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0134_m_000023_0 succeeded at 0.08 MB/s) Aggregated copy rate(15 of 28 at 0.05 MB/s),application_1727684395822_0134,2024-10-02T01:05:41
21.428572,1727827521408,attempt_1727684395822_0134_r_000000_0,RUNNING,worker7:8042,,container_1727684395822_0134_01_000036,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0134_m_000007_0 succeeded at 0.02 MB/s) Aggregated copy rate(18 of 28 at 0.04 MB/s),application_1727684395822_0134,2024-10-02T01:05:43
21.428572,1727827521408,attempt_1727684395822_0134_r_000000_0,RUNNING,worker7:8042,,container_1727684395822_0134_01_000036,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0134_m_000007_0 succeeded at 0.02 MB/s) Aggregated copy rate(18 of 28 at 0.04 MB/s),application_1727684395822_0134,2024-10-02T01:05:45
28.57143,1727827777534,attempt_1727684395822_0136_r_000000_0,RUNNING,worker8:8042,,container_1727684395822_0136_01_000034,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0136_m_000005_0 succeeded at 0.08 MB/s) Aggregated copy rate(24 of 28 at 0.04 MB/s),application_1727684395822_0136,2024-10-02T01:09:52
23.809525,1727828023780,attempt_1727684395822_0138_r_000000_0,RUNNING,worker16:8042,,container_1727684395822_0138_01_000032,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0138_m_000003_0 succeeded at 0.08 MB/s) Aggregated copy rate(20 of 28 at 0.01 MB/s),application_1727684395822_0138,2024-10-02T01:14:03
23.809525,1727828023780,attempt_1727684395822_0138_r_000000_0,RUNNING,worker16:8042,,container_1727684395822_0138_01_000032,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0138_m_000003_0 succeeded at 0.08 MB/s) Aggregated copy rate(20 of 28 at 0.01 MB/s),application_1727684395822_0138,2024-10-02T01:14:05
23.809525,1727828023780,attempt_1727684395822_0138_r_000000_0,RUNNING,worker16:8042,,container_1727684395822_0138_01_000032,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0138_m_000003_0 succeeded at 0.08 MB/s) Aggregated copy rate(20 of 28 at 0.01 MB/s),application_1727684395822_0138,2024-10-02T01:14:07
25.0,1727828023780,attempt_1727684395822_0138_r_000000_0,RUNNING,worker16:8042,,container_1727684395822_0138_01_000032,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0138_m_000022_0 succeeded at 0.02 MB/s) Aggregated copy rate(21 of 28 at 0.01 MB/s),application_1727684395822_0138,2024-10-02T01:14:09
25.0,1727828023780,attempt_1727684395822_0138_r_000000_0,RUNNING,worker16:8042,,container_1727684395822_0138_01_000032,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0138_m_000022_0 succeeded at 0.02 MB/s) Aggregated copy rate(21 of 28 at 0.01 MB/s),application_1727684395822_0138,2024-10-02T01:14:11
25.0,1727828023780,attempt_1727684395822_0138_r_000000_0,RUNNING,worker16:8042,,container_1727684395822_0138_01_000032,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0138_m_000022_0 succeeded at 0.02 MB/s) Aggregated copy rate(21 of 28 at 0.01 MB/s),application_1727684395822_0138,2024-10-02T01:14:13
17.857143,1727828157701,attempt_1727684395822_0139_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0139_01_000034,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0139_m_000026_0 succeeded at 0.08 MB/s) Aggregated copy rate(15 of 28 at 0.08 MB/s),application_1727684395822_0139,2024-10-02T01:16:12
17.857143,1727828157701,attempt_1727684395822_0139_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0139_01_000034,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0139_m_000026_0 succeeded at 0.08 MB/s) Aggregated copy rate(15 of 28 at 0.08 MB/s),application_1727684395822_0139,2024-10-02T01:16:14
17.857143,1727828157701,attempt_1727684395822_0139_r_000000_0,RUNNING,worker2:8042,,container_1727684395822_0139_01_000034,0.0,0.0,0,reduce > copy task(attempt_1727684395822_0139_m_000026_0 succeeded at 0.08 MB/s) Aggregated copy rate(15 of 28 at 0.08 MB/s),application_1727684395822_0139,2024-10-02T01:16:16
