state,startedTime,progress,elapsedTime,amHostHttpAddress,allocatedMB,allocatedVCores,runningContainers,clusterUsagePercentage,jobId,timestamp
RUNNING,1727825963169,0.0,5304,worker27:8042,2048,1,1,0.0,application_1727684395822_0121,2024-10-02T00:39:27
RUNNING,1727825963169,5.0,7324,worker27:8042,30720,29,29,0.05,application_1727684395822_0121,2024-10-02T00:39:29
RUNNING,1727825963169,5.0,9351,worker27:8042,41984,40,40,0.05,application_1727684395822_0121,2024-10-02T00:39:31
RUNNING,1727825963169,5.0,11404,worker27:8042,30720,29,29,0.05,application_1727684395822_0121,2024-10-02T00:39:33
RUNNING,1727825963169,5.0,13433,worker27:8042,30720,29,29,0.05,application_1727684395822_0121,2024-10-02T00:39:36
RUNNING,1727825963169,5.0,15480,worker27:8042,30720,29,29,0.05,application_1727684395822_0121,2024-10-02T00:39:38
RUNNING,1727825963169,5.0,17510,worker27:8042,30720,29,29,0.05,application_1727684395822_0121,2024-10-02T00:39:40
RUNNING,1727825963169,5.0,19565,worker27:8042,30720,29,29,0.05,application_1727684395822_0121,2024-10-02T00:39:42
RUNNING,1727825963169,5.0,21626,worker27:8042,30720,29,29,0.05,application_1727684395822_0121,2024-10-02T00:39:44
RUNNING,1727825963169,18.795223,23652,worker27:8042,30720,29,29,0.18795223,application_1727684395822_0121,2024-10-02T00:39:46
RUNNING,1727825963169,18.795223,25678,worker27:8042,30720,29,29,0.18795223,application_1727684395822_0121,2024-10-02T00:39:48
RUNNING,1727825963169,21.903711,27707,worker27:8042,29696,28,28,0.21903711,application_1727684395822_0121,2024-10-02T00:39:50
RUNNING,1727825963169,27.69735,29736,worker27:8042,28672,27,27,0.2769735,application_1727684395822_0121,2024-10-02T00:39:52
RUNNING,1727825963169,27.69735,31782,worker27:8042,28672,27,27,0.2769735,application_1727684395822_0121,2024-10-02T00:39:54
RUNNING,1727825963169,35.56252,34855,worker27:8042,21504,20,20,0.3556252,application_1727684395822_0121,2024-10-02T00:39:56
RUNNING,1727825963169,38.94891,35836,worker27:8042,19456,18,18,0.3894891,application_1727684395822_0121,2024-10-02T00:39:58
RUNNING,1727825963169,42.78926,37865,worker27:8042,12288,11,11,0.4278926,application_1727684395822_0121,2024-10-02T00:40:00
RUNNING,1727825963169,47.330456,39886,worker27:8042,7168,6,6,0.47330456,application_1727684395822_0121,2024-10-02T00:40:02
RUNNING,1727826073349,5.0,6263,worker24:8042,4096,3,3,0.05,application_1727684395822_0122,2024-10-02T00:41:19
RUNNING,1727826073349,5.0,8290,worker24:8042,32768,31,31,0.05,application_1727684395822_0122,2024-10-02T00:41:21
RUNNING,1727826073349,5.0,10311,worker24:8042,30720,29,29,0.05,application_1727684395822_0122,2024-10-02T00:41:23
RUNNING,1727826073349,5.0,12339,worker24:8042,30720,29,29,0.05,application_1727684395822_0122,2024-10-02T00:41:25
RUNNING,1727826073349,5.0,14370,worker24:8042,30720,29,29,0.05,application_1727684395822_0122,2024-10-02T00:41:27
RUNNING,1727826073349,5.0,16405,worker24:8042,30720,29,29,0.05,application_1727684395822_0122,2024-10-02T00:41:29
RUNNING,1727826073349,5.0,18457,worker24:8042,30720,29,29,0.05,application_1727684395822_0122,2024-10-02T00:41:31
RUNNING,1727826073349,5.0,20497,worker24:8042,30720,29,29,0.05,application_1727684395822_0122,2024-10-02T00:41:33
RUNNING,1727826073349,13.867186,22526,worker24:8042,30720,29,29,0.13867186,application_1727684395822_0122,2024-10-02T00:41:35
RUNNING,1727826073349,18.858845,24555,worker24:8042,30720,29,29,0.18858845,application_1727684395822_0122,2024-10-02T00:41:37
RUNNING,1727826073349,20.413149,26593,worker24:8042,28672,27,27,0.20413149,application_1727684395822_0122,2024-10-02T00:41:39
RUNNING,1727826073349,26.863108,28617,worker24:8042,28672,27,27,0.26863108,application_1727684395822_0122,2024-10-02T00:41:41
RUNNING,1727826073349,27.834532,30644,worker24:8042,28672,27,27,0.27834532,application_1727684395822_0122,2024-10-02T00:41:43
RUNNING,1727826073349,28.612658,32665,worker24:8042,27648,26,26,0.28612658,application_1727684395822_0122,2024-10-02T00:41:45
RUNNING,1727826073349,36.059486,34699,worker24:8042,23552,22,22,0.36059486,application_1727684395822_0122,2024-10-02T00:41:47
RUNNING,1727826073349,40.661606,36718,worker24:8042,16384,15,15,0.40661606,application_1727684395822_0122,2024-10-02T00:41:49
RUNNING,1727826073349,50.0,38737,worker24:8042,3072,2,2,0.5,application_1727684395822_0122,2024-10-02T00:41:51
RUNNING,1727826181383,0.0,5243,worker11:8042,2048,1,1,0.0,application_1727684395822_0123,2024-10-02T00:43:06
RUNNING,1727826181383,5.0,7263,worker11:8042,30720,29,29,0.05,application_1727684395822_0123,2024-10-02T00:43:08
RUNNING,1727826181383,5.0,9287,worker11:8042,32768,31,31,0.05,application_1727684395822_0123,2024-10-02T00:43:10
RUNNING,1727826181383,5.0,11325,worker11:8042,30720,29,29,0.05,application_1727684395822_0123,2024-10-02T00:43:12
RUNNING,1727826181383,5.0,13351,worker11:8042,30720,29,29,0.05,application_1727684395822_0123,2024-10-02T00:43:14
RUNNING,1727826181383,5.0,15400,worker11:8042,30720,29,29,0.05,application_1727684395822_0123,2024-10-02T00:43:16
RUNNING,1727826181383,5.0,17429,worker11:8042,30720,29,29,0.05,application_1727684395822_0123,2024-10-02T00:43:18
RUNNING,1727826181383,5.0,19457,worker11:8042,30720,29,29,0.05,application_1727684395822_0123,2024-10-02T00:43:20
RUNNING,1727826181383,5.0,21518,worker11:8042,30720,29,29,0.05,application_1727684395822_0123,2024-10-02T00:43:22
RUNNING,1727826181383,18.842388,23542,worker11:8042,28672,27,27,0.18842388,application_1727684395822_0123,2024-10-02T00:43:24
RUNNING,1727826181383,19.972633,25567,worker11:8042,30720,29,29,0.19972632999999998,application_1727684395822_0123,2024-10-02T00:43:26
RUNNING,1727826181383,19.972633,27593,worker11:8042,30720,29,29,0.19972632999999998,application_1727684395822_0123,2024-10-02T00:43:28
RUNNING,1727826181383,27.605885,29616,worker11:8042,28672,27,27,0.27605885,application_1727684395822_0123,2024-10-02T00:43:30
RUNNING,1727826181383,29.700937,31647,worker11:8042,25600,24,24,0.29700937,application_1727684395822_0123,2024-10-02T00:43:32
RUNNING,1727826181383,29.700937,33668,worker11:8042,25600,24,24,0.29700937,application_1727684395822_0123,2024-10-02T00:43:34
RUNNING,1727826181383,37.193184,35687,worker11:8042,21504,20,20,0.37193184,application_1727684395822_0123,2024-10-02T00:43:36
RUNNING,1727826181383,41.910816,37711,worker11:8042,13312,12,12,0.41910815999999995,application_1727684395822_0123,2024-10-02T00:43:38
RUNNING,1727826181383,49.196682,39729,worker11:8042,3072,2,2,0.49196682,application_1727684395822_0123,2024-10-02T00:43:40
RUNNING,1727826291180,5.0,6508,worker23:8042,2048,1,1,0.05,application_1727684395822_0124,2024-10-02T00:44:57
RUNNING,1727826291180,5.0,8534,worker23:8042,30720,29,29,0.05,application_1727684395822_0124,2024-10-02T00:44:59
RUNNING,1727826291180,5.0,10561,worker23:8042,30720,29,29,0.05,application_1727684395822_0124,2024-10-02T00:45:01
RUNNING,1727826291180,5.0,12591,worker23:8042,30720,29,29,0.05,application_1727684395822_0124,2024-10-02T00:45:03
RUNNING,1727826291180,5.0,14642,worker23:8042,30720,29,29,0.05,application_1727684395822_0124,2024-10-02T00:45:05
RUNNING,1727826291180,5.0,16683,worker23:8042,30720,29,29,0.05,application_1727684395822_0124,2024-10-02T00:45:07
RUNNING,1727826291180,5.0,18708,worker23:8042,30720,29,29,0.05,application_1727684395822_0124,2024-10-02T00:45:09
RUNNING,1727826291180,5.0,20757,worker23:8042,30720,29,29,0.05,application_1727684395822_0124,2024-10-02T00:45:11
RUNNING,1727826291180,11.020827,22793,worker23:8042,30720,29,29,0.11020827000000001,application_1727684395822_0124,2024-10-02T00:45:13
RUNNING,1727826291180,19.07548,24822,worker23:8042,30720,29,29,0.1907548,application_1727684395822_0124,2024-10-02T00:45:15
RUNNING,1727826291180,19.745163,26849,worker23:8042,29696,28,28,0.19745163000000002,application_1727684395822_0124,2024-10-02T00:45:17
RUNNING,1727826291180,25.456255,28878,worker23:8042,27648,26,26,0.25456255,application_1727684395822_0124,2024-10-02T00:45:19
RUNNING,1727826291180,28.152338,30934,worker23:8042,28672,27,27,0.28152338,application_1727684395822_0124,2024-10-02T00:45:21
RUNNING,1727826291180,29.631,32960,worker23:8042,27648,26,26,0.29631,application_1727684395822_0124,2024-10-02T00:45:23
RUNNING,1727826291180,35.29572,34983,worker23:8042,23552,22,22,0.3529572,application_1727684395822_0124,2024-10-02T00:45:25
RUNNING,1727826291180,43.371273,37011,worker23:8042,15360,14,14,0.43371273000000005,application_1727684395822_0124,2024-10-02T00:45:27
RUNNING,1727826291180,49.212784,39030,worker23:8042,5120,4,4,0.49212784,application_1727684395822_0124,2024-10-02T00:45:29
RUNNING,1727826400358,5.0,6435,worker18:8042,6144,5,5,0.05,application_1727684395822_0125,2024-10-02T00:46:46
RUNNING,1727826400358,5.0,8454,worker18:8042,34816,33,33,0.05,application_1727684395822_0125,2024-10-02T00:46:48
RUNNING,1727826400358,5.0,10487,worker18:8042,30720,29,29,0.05,application_1727684395822_0125,2024-10-02T00:46:50
RUNNING,1727826400358,5.0,12515,worker18:8042,30720,29,29,0.05,application_1727684395822_0125,2024-10-02T00:46:52
RUNNING,1727826400358,5.0,14545,worker18:8042,30720,29,29,0.05,application_1727684395822_0125,2024-10-02T00:46:54
RUNNING,1727826400358,5.0,16572,worker18:8042,30720,29,29,0.05,application_1727684395822_0125,2024-10-02T00:46:56
RUNNING,1727826400358,5.0,18601,worker18:8042,30720,29,29,0.05,application_1727684395822_0125,2024-10-02T00:46:58
RUNNING,1727826400358,5.0,20653,worker18:8042,30720,29,29,0.05,application_1727684395822_0125,2024-10-02T00:47:00
RUNNING,1727826400358,11.794197,22678,worker18:8042,30720,29,29,0.11794197000000001,application_1727684395822_0125,2024-10-02T00:47:02
RUNNING,1727826400358,18.888968,24709,worker18:8042,30720,29,29,0.18888967999999998,application_1727684395822_0125,2024-10-02T00:47:04
RUNNING,1727826400358,18.888968,26760,worker18:8042,30720,29,29,0.18888967999999998,application_1727684395822_0125,2024-10-02T00:47:06
RUNNING,1727826400358,23.06688,28783,worker18:8042,29696,28,28,0.2306688,application_1727684395822_0125,2024-10-02T00:47:08
RUNNING,1727826400358,28.230297,30808,worker18:8042,28672,27,27,0.28230297,application_1727684395822_0125,2024-10-02T00:47:10
RUNNING,1727826400358,30.31081,32840,worker18:8042,25600,24,24,0.3031081,application_1727684395822_0125,2024-10-02T00:47:12
RUNNING,1727826400358,34.06128,34853,worker18:8042,24576,23,23,0.34061279999999994,application_1727684395822_0125,2024-10-02T00:47:14
RUNNING,1727826400358,42.746758,36873,worker18:8042,12288,11,11,0.42746758,application_1727684395822_0125,2024-10-02T00:47:16
RUNNING,1727826400358,50.0,38892,worker18:8042,3072,2,2,0.5,application_1727684395822_0125,2024-10-02T00:47:18
RUNNING,1727826508423,0.0,5383,worker2:8042,2048,1,1,0.0,application_1727684395822_0126,2024-10-02T00:48:33
RUNNING,1727826508423,5.0,7415,worker2:8042,30720,29,29,0.05,application_1727684395822_0126,2024-10-02T00:48:35
RUNNING,1727826508423,5.0,9435,worker2:8042,37888,36,36,0.05,application_1727684395822_0126,2024-10-02T00:48:37
RUNNING,1727826508423,5.0,11472,worker2:8042,30720,29,29,0.05,application_1727684395822_0126,2024-10-02T00:48:39
RUNNING,1727826508423,5.0,13533,worker2:8042,30720,29,29,0.05,application_1727684395822_0126,2024-10-02T00:48:41
RUNNING,1727826508423,5.0,15559,worker2:8042,30720,29,29,0.05,application_1727684395822_0126,2024-10-02T00:48:43
RUNNING,1727826508423,5.0,17591,worker2:8042,30720,29,29,0.05,application_1727684395822_0126,2024-10-02T00:48:45
RUNNING,1727826508423,5.0,19619,worker2:8042,30720,29,29,0.05,application_1727684395822_0126,2024-10-02T00:48:47
RUNNING,1727826508423,5.0,21654,worker2:8042,30720,29,29,0.05,application_1727684395822_0126,2024-10-02T00:48:49
RUNNING,1727826508423,18.763744,23683,worker2:8042,30720,29,29,0.18763744,application_1727684395822_0126,2024-10-02T00:48:51
RUNNING,1727826508423,19.488007,25712,worker2:8042,29696,28,28,0.19488007,application_1727684395822_0126,2024-10-02T00:48:53
RUNNING,1727826508423,21.123426,27737,worker2:8042,29696,28,28,0.21123425999999998,application_1727684395822_0126,2024-10-02T00:48:55
RUNNING,1727826508423,27.769302,29785,worker2:8042,28672,27,27,0.27769302,application_1727684395822_0126,2024-10-02T00:48:57
RUNNING,1727826508423,27.769302,31809,worker2:8042,28672,27,27,0.27769302,application_1727684395822_0126,2024-10-02T00:48:59
RUNNING,1727826508423,27.769302,33828,worker2:8042,28672,27,27,0.27769302,application_1727684395822_0126,2024-10-02T00:49:01
RUNNING,1727826508423,36.287426,35856,worker2:8042,24576,23,23,0.36287426000000006,application_1727684395822_0126,2024-10-02T00:49:03
RUNNING,1727826508423,45.639977,37876,worker2:8042,9216,8,8,0.45639977000000004,application_1727684395822_0126,2024-10-02T00:49:05
RUNNING,1727826508423,50.0,39896,worker2:8042,3072,2,2,0.5,application_1727684395822_0126,2024-10-02T00:49:07
RUNNING,1727826617641,0.0,5243,worker28:8042,2048,1,1,0.0,application_1727684395822_0127,2024-10-02T00:50:22
RUNNING,1727826617641,5.0,7263,worker28:8042,24576,23,23,0.05,application_1727684395822_0127,2024-10-02T00:50:24
RUNNING,1727826617641,5.0,9287,worker28:8042,43008,41,41,0.05,application_1727684395822_0127,2024-10-02T00:50:26
RUNNING,1727826617641,5.0,11335,worker28:8042,30720,29,29,0.05,application_1727684395822_0127,2024-10-02T00:50:28
RUNNING,1727826617641,5.0,13371,worker28:8042,30720,29,29,0.05,application_1727684395822_0127,2024-10-02T00:50:30
RUNNING,1727826617641,5.0,15401,worker28:8042,30720,29,29,0.05,application_1727684395822_0127,2024-10-02T00:50:32
RUNNING,1727826617641,5.0,17457,worker28:8042,30720,29,29,0.05,application_1727684395822_0127,2024-10-02T00:50:34
RUNNING,1727826617641,5.0,19487,worker28:8042,30720,29,29,0.05,application_1727684395822_0127,2024-10-02T00:50:36
RUNNING,1727826617641,5.0,21517,worker28:8042,30720,29,29,0.05,application_1727684395822_0127,2024-10-02T00:50:38
RUNNING,1727826617641,18.913723,23547,worker28:8042,30720,29,29,0.18913723000000002,application_1727684395822_0127,2024-10-02T00:50:40
RUNNING,1727826617641,20.327503,25574,worker28:8042,30720,29,29,0.20327503,application_1727684395822_0127,2024-10-02T00:50:42
RUNNING,1727826617641,21.896553,27613,worker28:8042,28672,27,27,0.21896553000000002,application_1727684395822_0127,2024-10-02T00:50:44
RUNNING,1727826617641,27.771074,29639,worker28:8042,28672,27,27,0.27771074,application_1727684395822_0127,2024-10-02T00:50:46
RUNNING,1727826617641,27.771074,31668,worker28:8042,28672,27,27,0.27771074,application_1727684395822_0127,2024-10-02T00:50:48
RUNNING,1727826617641,29.303652,33718,worker28:8042,26624,25,25,0.29303652,application_1727684395822_0127,2024-10-02T00:50:50
RUNNING,1727826617641,38.16864,35746,worker28:8042,21504,20,20,0.38168640000000004,application_1727684395822_0127,2024-10-02T00:50:52
RUNNING,1727826617641,39.487537,37768,worker28:8042,18432,17,17,0.39487537000000006,application_1727684395822_0127,2024-10-02T00:50:54
RUNNING,1727826617641,45.006886,39789,worker28:8042,14336,13,13,0.45006886,application_1727684395822_0127,2024-10-02T00:50:56
RUNNING,1727826617641,45.815895,41810,worker28:8042,10240,9,9,0.45815894999999995,application_1727684395822_0127,2024-10-02T00:50:58
RUNNING,1727826617641,62.078762,43836,worker28:8042,5120,4,4,0.62078762,application_1727684395822_0127,2024-10-02T00:51:00
RUNNING,1727826617641,95.0,45857,worker28:8042,3072,2,2,0.95,application_1727684395822_0127,2024-10-02T00:51:02
RUNNING,1727826732126,5.0,5940,worker18:8042,7168,6,6,0.05,application_1727684395822_0128,2024-10-02T00:52:17
RUNNING,1727826732126,5.0,7969,worker18:8042,33792,32,32,0.05,application_1727684395822_0128,2024-10-02T00:52:19
RUNNING,1727826732126,5.0,10013,worker18:8042,30720,29,29,0.05,application_1727684395822_0128,2024-10-02T00:52:21
RUNNING,1727826732126,5.0,12057,worker18:8042,30720,29,29,0.05,application_1727684395822_0128,2024-10-02T00:52:23
RUNNING,1727826732126,5.0,14083,worker18:8042,30720,29,29,0.05,application_1727684395822_0128,2024-10-02T00:52:25
RUNNING,1727826732126,5.0,16120,worker18:8042,30720,29,29,0.05,application_1727684395822_0128,2024-10-02T00:52:27
RUNNING,1727826732126,5.0,18153,worker18:8042,30720,29,29,0.05,application_1727684395822_0128,2024-10-02T00:52:29
RUNNING,1727826732126,5.0,20183,worker18:8042,30720,29,29,0.05,application_1727684395822_0128,2024-10-02T00:52:31
RUNNING,1727826732126,16.445812,22214,worker18:8042,30720,29,29,0.16445812,application_1727684395822_0128,2024-10-02T00:52:33
RUNNING,1727826732126,18.8098,24245,worker18:8042,30720,29,29,0.188098,application_1727684395822_0128,2024-10-02T00:52:35
RUNNING,1727826732126,20.23218,26302,worker18:8042,30720,29,29,0.2023218,application_1727684395822_0128,2024-10-02T00:52:37
RUNNING,1727826732126,26.92257,28343,worker18:8042,29696,28,28,0.2692257,application_1727684395822_0128,2024-10-02T00:52:39
RUNNING,1727826732126,27.813349,30370,worker18:8042,28672,27,27,0.27813349,application_1727684395822_0128,2024-10-02T00:52:41
RUNNING,1727826732126,27.813349,32398,worker18:8042,28672,27,27,0.27813349,application_1727684395822_0128,2024-10-02T00:52:43
RUNNING,1727826732126,33.623898,34421,worker18:8042,25600,24,24,0.33623897999999997,application_1727684395822_0128,2024-10-02T00:52:45
RUNNING,1727826732126,35.464745,36446,worker18:8042,23552,22,22,0.35464745000000003,application_1727684395822_0128,2024-10-02T00:52:47
RUNNING,1727826732126,37.066273,38474,worker18:8042,21504,20,20,0.37066273000000005,application_1727684395822_0128,2024-10-02T00:52:50
RUNNING,1727826732126,43.13686,40494,worker18:8042,14336,13,13,0.4313686,application_1727684395822_0128,2024-10-02T00:52:52
RUNNING,1727826732126,46.674023,42514,worker18:8042,9216,8,8,0.46674023,application_1727684395822_0128,2024-10-02T00:52:54
RUNNING,1727826732126,50.0,44533,worker18:8042,3072,2,2,0.5,application_1727684395822_0128,2024-10-02T00:52:56
RUNNING,1727826846729,5.0,6514,worker11:8042,30720,29,29,0.05,application_1727684395822_0129,2024-10-02T00:54:12
RUNNING,1727826846729,5.0,8534,worker11:8042,30720,29,29,0.05,application_1727684395822_0129,2024-10-02T00:54:14
RUNNING,1727826846729,5.0,10563,worker11:8042,30720,29,29,0.05,application_1727684395822_0129,2024-10-02T00:54:16
RUNNING,1727826846729,5.0,12622,worker11:8042,30720,29,29,0.05,application_1727684395822_0129,2024-10-02T00:54:18
RUNNING,1727826846729,5.0,14664,worker11:8042,30720,29,29,0.05,application_1727684395822_0129,2024-10-02T00:54:20
RUNNING,1727826846729,5.0,16690,worker11:8042,30720,29,29,0.05,application_1727684395822_0129,2024-10-02T00:54:22
RUNNING,1727826846729,5.0,18721,worker11:8042,30720,29,29,0.05,application_1727684395822_0129,2024-10-02T00:54:24
RUNNING,1727826846729,5.0,20771,worker11:8042,30720,29,29,0.05,application_1727684395822_0129,2024-10-02T00:54:26
RUNNING,1727826846729,18.567827,22807,worker11:8042,30720,29,29,0.18567827,application_1727684395822_0129,2024-10-02T00:54:28
RUNNING,1727826846729,18.567827,24836,worker11:8042,30720,29,29,0.18567827,application_1727684395822_0129,2024-10-02T00:54:30
RUNNING,1727826846729,19.43108,26862,worker11:8042,30720,29,29,0.1943108,application_1727684395822_0129,2024-10-02T00:54:32
RUNNING,1727826846729,27.620342,28913,worker11:8042,29696,28,28,0.27620342000000003,application_1727684395822_0129,2024-10-02T00:54:35
RUNNING,1727826846729,27.620342,30936,worker11:8042,28672,27,27,0.27620342000000003,application_1727684395822_0129,2024-10-02T00:54:37
RUNNING,1727826846729,29.854939,32957,worker11:8042,26624,25,25,0.29854939,application_1727684395822_0129,2024-10-02T00:54:39
RUNNING,1727826846729,34.606037,34990,worker11:8042,23552,22,22,0.34606037,application_1727684395822_0129,2024-10-02T00:54:41
RUNNING,1727826846729,38.116707,37010,worker11:8042,17408,16,16,0.38116707,application_1727684395822_0129,2024-10-02T00:54:43
RUNNING,1727826846729,38.909714,39032,worker11:8042,15360,14,14,0.38909714,application_1727684395822_0129,2024-10-02T00:54:45
RUNNING,1727826846729,41.167267,41059,worker11:8042,15360,14,14,0.41167267,application_1727684395822_0129,2024-10-02T00:54:47
RUNNING,1727826846729,41.167267,43080,worker11:8042,15360,14,14,0.41167267,application_1727684395822_0129,2024-10-02T00:54:49
RUNNING,1727826846729,49.738693,45100,worker11:8042,16384,15,15,0.49738693,application_1727684395822_0129,2024-10-02T00:54:51
RUNNING,1727826846729,50.599907,47128,worker11:8042,16384,15,15,0.50599907,application_1727684395822_0129,2024-10-02T00:54:53
RUNNING,1727826846729,50.599907,49148,worker11:8042,16384,15,15,0.50599907,application_1727684395822_0129,2024-10-02T00:54:55
RUNNING,1727826846729,50.599907,51170,worker11:8042,16384,15,15,0.50599907,application_1727684395822_0129,2024-10-02T00:54:57
RUNNING,1727826846729,57.96053,53196,worker11:8042,4096,3,3,0.5796053,application_1727684395822_0129,2024-10-02T00:54:59
RUNNING,1727826971033,0.0,5492,worker8:8042,2048,1,1,0.0,application_1727684395822_0130,2024-10-02T00:56:15
RUNNING,1727826971033,5.0,7511,worker8:8042,30720,29,29,0.05,application_1727684395822_0130,2024-10-02T00:56:17
RUNNING,1727826971033,5.0,9540,worker8:8042,32768,31,31,0.05,application_1727684395822_0130,2024-10-02T00:56:19
RUNNING,1727826971033,5.0,11570,worker8:8042,30720,29,29,0.05,application_1727684395822_0130,2024-10-02T00:56:22
RUNNING,1727826971033,5.0,13598,worker8:8042,30720,29,29,0.05,application_1727684395822_0130,2024-10-02T00:56:24
RUNNING,1727826971033,5.0,15657,worker8:8042,30720,29,29,0.05,application_1727684395822_0130,2024-10-02T00:56:26
RUNNING,1727826971033,5.0,17688,worker8:8042,30720,29,29,0.05,application_1727684395822_0130,2024-10-02T00:56:28
RUNNING,1727826971033,5.0,19716,worker8:8042,30720,29,29,0.05,application_1727684395822_0130,2024-10-02T00:56:30
RUNNING,1727826971033,5.0,21769,worker8:8042,30720,29,29,0.05,application_1727684395822_0130,2024-10-02T00:56:32
RUNNING,1727826971033,18.88229,23798,worker8:8042,30720,29,29,0.18882290000000002,application_1727684395822_0130,2024-10-02T00:56:34
RUNNING,1727826971033,20.252632,25828,worker8:8042,29696,28,28,0.20252631999999998,application_1727684395822_0130,2024-10-02T00:56:36
RUNNING,1727826971033,21.071602,27854,worker8:8042,29696,28,28,0.21071601999999998,application_1727684395822_0130,2024-10-02T00:56:38
RUNNING,1727826971033,25.907326,29881,worker8:8042,29696,28,28,0.25907326,application_1727684395822_0130,2024-10-02T00:56:40
RUNNING,1727826971033,26.489416,31910,worker8:8042,28672,27,27,0.26489416,application_1727684395822_0130,2024-10-02T00:56:42
RUNNING,1727826971033,26.489416,33956,worker8:8042,28672,27,27,0.26489416,application_1727684395822_0130,2024-10-02T00:56:44
RUNNING,1727826971033,32.5241,35979,worker8:8042,25600,24,24,0.32524099999999995,application_1727684395822_0130,2024-10-02T00:56:46
RUNNING,1727826971033,36.630424,37998,worker8:8042,18432,17,17,0.36630424,application_1727684395822_0130,2024-10-02T00:56:48
RUNNING,1727826971033,37.513416,40017,worker8:8042,16384,15,15,0.37513416,application_1727684395822_0130,2024-10-02T00:56:50
RUNNING,1727826971033,39.4952,42038,worker8:8042,17408,16,16,0.39495199999999997,application_1727684395822_0130,2024-10-02T00:56:52
RUNNING,1727826971033,39.4952,44066,worker8:8042,17408,16,16,0.39495199999999997,application_1727684395822_0130,2024-10-02T00:56:54
RUNNING,1727826971033,39.4952,46087,worker8:8042,17408,16,16,0.39495199999999997,application_1727684395822_0130,2024-10-02T00:56:56
RUNNING,1727826971033,40.19841,48109,worker8:8042,17408,16,16,0.4019841,application_1727684395822_0130,2024-10-02T00:56:58
RUNNING,1727826971033,40.19841,50136,worker8:8042,17408,16,16,0.4019841,application_1727684395822_0130,2024-10-02T00:57:00
RUNNING,1727826971033,40.19841,52151,worker8:8042,17408,16,16,0.4019841,application_1727684395822_0130,2024-10-02T00:57:02
RUNNING,1727826971033,43.001877,54179,worker8:8042,16384,15,15,0.43001877,application_1727684395822_0130,2024-10-02T00:57:04
RUNNING,1727826971033,43.40356,56200,worker8:8042,15360,14,14,0.43403559999999997,application_1727684395822_0130,2024-10-02T00:57:06
RUNNING,1727826971033,47.39458,58220,worker8:8042,9216,8,8,0.4739458,application_1727684395822_0130,2024-10-02T00:57:08
RUNNING,1727826971033,49.2774,60248,worker8:8042,5120,4,4,0.492774,application_1727684395822_0130,2024-10-02T00:57:10
RUNNING,1727827101261,5.0,6623,worker28:8042,11264,10,10,0.05,application_1727684395822_0131,2024-10-02T00:58:27
RUNNING,1727827101261,5.0,8643,worker28:8042,39936,38,38,0.05,application_1727684395822_0131,2024-10-02T00:58:29
RUNNING,1727827101261,5.0,10667,worker28:8042,30720,29,29,0.05,application_1727684395822_0131,2024-10-02T00:58:31
RUNNING,1727827101261,5.0,12695,worker28:8042,30720,29,29,0.05,application_1727684395822_0131,2024-10-02T00:58:33
RUNNING,1727827101261,5.0,14721,worker28:8042,30720,29,29,0.05,application_1727684395822_0131,2024-10-02T00:58:35
RUNNING,1727827101261,5.0,16748,worker28:8042,30720,29,29,0.05,application_1727684395822_0131,2024-10-02T00:58:37
RUNNING,1727827101261,5.0,18809,worker28:8042,30720,29,29,0.05,application_1727684395822_0131,2024-10-02T00:58:39
RUNNING,1727827101261,5.0,20834,worker28:8042,30720,29,29,0.05,application_1727684395822_0131,2024-10-02T00:58:41
RUNNING,1727827101261,10.159198,22863,worker28:8042,30720,29,29,0.10159198,application_1727684395822_0131,2024-10-02T00:58:43
RUNNING,1727827101261,18.687185,24915,worker28:8042,30720,29,29,0.18687185,application_1727684395822_0131,2024-10-02T00:58:45
RUNNING,1727827101261,18.687185,26943,worker28:8042,30720,29,29,0.18687185,application_1727684395822_0131,2024-10-02T00:58:47
RUNNING,1727827101261,20.032522,28994,worker28:8042,30720,29,29,0.20032522,application_1727684395822_0131,2024-10-02T00:58:49
RUNNING,1727827101261,23.600433,31022,worker28:8042,30720,29,29,0.23600432999999998,application_1727684395822_0131,2024-10-02T00:58:51
RUNNING,1727827101261,25.068045,33052,worker28:8042,28672,27,27,0.25068045,application_1727684395822_0131,2024-10-02T00:58:53
RUNNING,1727827101261,30.840986,35075,worker28:8042,28672,27,27,0.30840986000000004,application_1727684395822_0131,2024-10-02T00:58:55
RUNNING,1727827101261,36.04986,37095,worker28:8042,19456,18,18,0.3604986,application_1727684395822_0131,2024-10-02T00:58:57
RUNNING,1727827101261,38.95472,39114,worker28:8042,15360,14,14,0.38954720000000004,application_1727684395822_0131,2024-10-02T00:58:59
RUNNING,1727827101261,39.13691,41141,worker28:8042,15360,14,14,0.3913691,application_1727684395822_0131,2024-10-02T00:59:01
RUNNING,1727827101261,40.715424,43161,worker28:8042,15360,14,14,0.40715424,application_1727684395822_0131,2024-10-02T00:59:03
RUNNING,1727827101261,40.715424,45182,worker28:8042,15360,14,14,0.40715424,application_1727684395822_0131,2024-10-02T00:59:05
RUNNING,1727827101261,40.798107,47202,worker28:8042,15360,14,14,0.40798107,application_1727684395822_0131,2024-10-02T00:59:07
RUNNING,1727827101261,41.427814,49223,worker28:8042,15360,14,14,0.41427813999999996,application_1727684395822_0131,2024-10-02T00:59:09
