appsPending,appsRunning,availableMB,allocatedMB,totalMB,availableVirtualCores,allocatedVirtualCores,totalVirtualCores,totalNodes,activeNodes,unhealthyNodes,shutdownNodes,cpuUsage,memoryUsage,jobId,timestamp
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0218,2024-10-02T04:08:28
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0218,2024-10-02T04:08:30
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0218,2024-10-02T04:08:33
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0218,2024-10-02T04:08:35
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0218,2024-10-02T04:08:37
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0218,2024-10-02T04:08:39
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0218,2024-10-02T04:08:41
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0218,2024-10-02T04:08:43
0,1,209920,27648,237568,206,26,232,29,29,0,0,11.2,11.6,application_1727684395822_0218,2024-10-02T04:08:45
0,1,208896,28672,237568,205,27,232,29,29,0,0,11.6,12.1,application_1727684395822_0218,2024-10-02T04:08:47
0,1,208896,28672,237568,205,27,232,29,29,0,0,11.6,12.1,application_1727684395822_0218,2024-10-02T04:08:49
0,1,214016,23552,237568,210,22,232,29,29,0,0,9.5,9.9,application_1727684395822_0218,2024-10-02T04:08:51
0,1,216064,21504,237568,212,20,232,29,29,0,0,8.6,9.1,application_1727684395822_0218,2024-10-02T04:08:53
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0218,2024-10-02T04:08:55
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0218,2024-10-02T04:08:57
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0218,2024-10-02T04:08:59
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0218,2024-10-02T04:09:01
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0218,2024-10-02T04:09:03
0,1,224256,13312,237568,220,12,232,29,29,0,0,5.2,5.6,application_1727684395822_0218,2024-10-02T04:09:05
0,1,226304,11264,237568,222,10,232,29,29,0,0,4.3,4.7,application_1727684395822_0218,2024-10-02T04:09:07
0,1,226304,11264,237568,222,10,232,29,29,0,0,4.3,4.7,application_1727684395822_0218,2024-10-02T04:09:09
0,1,227328,10240,237568,223,9,232,29,29,0,0,3.9,4.3,application_1727684395822_0218,2024-10-02T04:09:11
0,1,230400,7168,237568,226,6,232,29,29,0,0,2.6,3.0,application_1727684395822_0218,2024-10-02T04:09:13
0,1,232448,5120,237568,228,4,232,29,29,0,0,1.7,2.2,application_1727684395822_0218,2024-10-02T04:09:15
0,1,234496,3072,237568,230,2,232,29,29,0,0,0.9,1.3,application_1727684395822_0219,2024-10-02T04:10:32
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0219,2024-10-02T04:10:34
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0219,2024-10-02T04:10:36
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0219,2024-10-02T04:10:38
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0219,2024-10-02T04:10:40
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0219,2024-10-02T04:10:42
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0219,2024-10-02T04:10:45
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0219,2024-10-02T04:10:47
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0219,2024-10-02T04:10:49
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0219,2024-10-02T04:10:51
0,1,208896,28672,237568,205,27,232,29,29,0,0,11.6,12.1,application_1727684395822_0219,2024-10-02T04:10:53
0,1,208896,28672,237568,205,27,232,29,29,0,0,11.6,12.1,application_1727684395822_0219,2024-10-02T04:10:55
0,1,208896,28672,237568,205,27,232,29,29,0,0,11.6,12.1,application_1727684395822_0219,2024-10-02T04:10:57
0,1,208896,28672,237568,205,27,232,29,29,0,0,11.6,12.1,application_1727684395822_0219,2024-10-02T04:10:59
0,1,209920,27648,237568,206,26,232,29,29,0,0,11.2,11.6,application_1727684395822_0219,2024-10-02T04:11:01
0,1,210944,26624,237568,207,25,232,29,29,0,0,10.8,11.2,application_1727684395822_0219,2024-10-02T04:11:03
0,1,215040,22528,237568,211,21,232,29,29,0,0,9.1,9.5,application_1727684395822_0219,2024-10-02T04:11:05
0,1,224256,13312,237568,220,12,232,29,29,0,0,5.2,5.6,application_1727684395822_0219,2024-10-02T04:11:07
0,1,224256,13312,237568,220,12,232,29,29,0,0,5.2,5.6,application_1727684395822_0219,2024-10-02T04:11:09
0,1,226304,11264,237568,222,10,232,29,29,0,0,4.3,4.7,application_1727684395822_0219,2024-10-02T04:11:11
0,1,228352,9216,237568,224,8,232,29,29,0,0,3.4,3.9,application_1727684395822_0219,2024-10-02T04:11:13
0,1,232448,5120,237568,228,4,232,29,29,0,0,1.7,2.2,application_1727684395822_0219,2024-10-02T04:11:15
0,1,235520,2048,237568,231,1,232,29,29,0,0,0.4,0.9,application_1727684395822_0220,2024-10-02T04:12:30
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0220,2024-10-02T04:12:32
0,1,194560,43008,237568,191,41,232,29,29,0,0,17.7,18.1,application_1727684395822_0220,2024-10-02T04:12:34
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0220,2024-10-02T04:12:36
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0220,2024-10-02T04:12:38
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0220,2024-10-02T04:12:40
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0220,2024-10-02T04:12:42
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0220,2024-10-02T04:12:44
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0220,2024-10-02T04:12:46
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0220,2024-10-02T04:12:48
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0220,2024-10-02T04:12:50
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0220,2024-10-02T04:12:52
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0220,2024-10-02T04:12:55
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0220,2024-10-02T04:12:57
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0220,2024-10-02T04:12:59
0,1,215040,22528,237568,211,21,232,29,29,0,0,9.1,9.5,application_1727684395822_0220,2024-10-02T04:13:01
0,1,217088,20480,237568,213,19,232,29,29,0,0,8.2,8.6,application_1727684395822_0220,2024-10-02T04:13:03
0,1,223232,14336,237568,219,13,232,29,29,0,0,5.6,6.0,application_1727684395822_0220,2024-10-02T04:13:05
0,1,223232,14336,237568,219,13,232,29,29,0,0,5.6,6.0,application_1727684395822_0220,2024-10-02T04:13:07
0,1,223232,14336,237568,219,13,232,29,29,0,0,5.6,6.0,application_1727684395822_0220,2024-10-02T04:13:09
0,1,223232,14336,237568,219,13,232,29,29,0,0,5.6,6.0,application_1727684395822_0220,2024-10-02T04:13:11
0,1,224256,13312,237568,220,12,232,29,29,0,0,5.2,5.6,application_1727684395822_0220,2024-10-02T04:13:13
0,1,226304,11264,237568,222,10,232,29,29,0,0,4.3,4.7,application_1727684395822_0220,2024-10-02T04:13:15
0,1,232448,5120,237568,228,4,232,29,29,0,0,1.7,2.2,application_1727684395822_0220,2024-10-02T04:13:17
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0221,2024-10-02T04:14:34
0,1,195584,41984,237568,192,40,232,29,29,0,0,17.2,17.7,application_1727684395822_0221,2024-10-02T04:14:36
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0221,2024-10-02T04:14:38
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0221,2024-10-02T04:14:40
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0221,2024-10-02T04:14:42
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0221,2024-10-02T04:14:44
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0221,2024-10-02T04:14:46
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0221,2024-10-02T04:14:48
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0221,2024-10-02T04:14:50
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0221,2024-10-02T04:14:52
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0221,2024-10-02T04:14:54
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0221,2024-10-02T04:14:56
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0221,2024-10-02T04:14:58
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0221,2024-10-02T04:15:00
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0221,2024-10-02T04:15:02
0,1,209920,27648,237568,206,26,232,29,29,0,0,11.2,11.6,application_1727684395822_0221,2024-10-02T04:15:05
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0221,2024-10-02T04:15:07
0,1,224256,13312,237568,220,12,232,29,29,0,0,5.2,5.6,application_1727684395822_0221,2024-10-02T04:15:09
0,1,224256,13312,237568,220,12,232,29,29,0,0,5.2,5.6,application_1727684395822_0221,2024-10-02T04:15:11
0,1,224256,13312,237568,220,12,232,29,29,0,0,5.2,5.6,application_1727684395822_0221,2024-10-02T04:15:13
0,1,225280,12288,237568,221,11,232,29,29,0,0,4.7,5.2,application_1727684395822_0221,2024-10-02T04:15:15
0,1,227328,10240,237568,223,9,232,29,29,0,0,3.9,4.3,application_1727684395822_0221,2024-10-02T04:15:17
0,1,227328,10240,237568,223,9,232,29,29,0,0,3.9,4.3,application_1727684395822_0221,2024-10-02T04:15:19
0,1,234496,3072,237568,230,2,232,29,29,0,0,0.9,1.3,application_1727684395822_0221,2024-10-02T04:15:21
0,1,235520,2048,237568,231,1,232,29,29,0,0,0.4,0.9,application_1727684395822_0222,2024-10-02T04:16:36
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0222,2024-10-02T04:16:38
0,1,199680,37888,237568,196,36,232,29,29,0,0,15.5,15.9,application_1727684395822_0222,2024-10-02T04:16:40
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0222,2024-10-02T04:16:42
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0222,2024-10-02T04:16:44
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0222,2024-10-02T04:16:46
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0222,2024-10-02T04:16:48
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0222,2024-10-02T04:16:50
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0222,2024-10-02T04:16:52
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0222,2024-10-02T04:16:54
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0222,2024-10-02T04:16:56
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0222,2024-10-02T04:16:58
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0222,2024-10-02T04:17:00
0,1,208896,28672,237568,205,27,232,29,29,0,0,11.6,12.1,application_1727684395822_0222,2024-10-02T04:17:02
0,1,208896,28672,237568,205,27,232,29,29,0,0,11.6,12.1,application_1727684395822_0222,2024-10-02T04:17:04
0,1,211968,25600,237568,208,24,232,29,29,0,0,10.3,10.8,application_1727684395822_0222,2024-10-02T04:17:06
0,1,217088,20480,237568,213,19,232,29,29,0,0,8.2,8.6,application_1727684395822_0222,2024-10-02T04:17:08
0,1,222208,15360,237568,218,14,232,29,29,0,0,6.0,6.5,application_1727684395822_0222,2024-10-02T04:17:10
0,1,222208,15360,237568,218,14,232,29,29,0,0,6.0,6.5,application_1727684395822_0222,2024-10-02T04:17:12
0,1,222208,15360,237568,218,14,232,29,29,0,0,6.0,6.5,application_1727684395822_0222,2024-10-02T04:17:14
0,1,222208,15360,237568,218,14,232,29,29,0,0,6.0,6.5,application_1727684395822_0222,2024-10-02T04:17:16
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0222,2024-10-02T04:17:18
0,1,223232,14336,237568,219,13,232,29,29,0,0,5.6,6.0,application_1727684395822_0222,2024-10-02T04:17:20
0,1,224256,13312,237568,220,12,232,29,29,0,0,5.2,5.6,application_1727684395822_0222,2024-10-02T04:17:22
0,1,225280,12288,237568,221,11,232,29,29,0,0,4.7,5.2,application_1727684395822_0222,2024-10-02T04:17:25
0,1,227328,10240,237568,223,9,232,29,29,0,0,3.9,4.3,application_1727684395822_0222,2024-10-02T04:17:27
0,1,234496,3072,237568,230,2,232,29,29,0,0,0.9,1.3,application_1727684395822_0222,2024-10-02T04:17:29
0,1,234496,3072,237568,230,2,232,29,29,0,0,0.9,1.3,application_1727684395822_0223,2024-10-02T04:18:45
0,1,205824,31744,237568,202,30,232,29,29,0,0,12.9,13.4,application_1727684395822_0223,2024-10-02T04:18:47
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0223,2024-10-02T04:18:50
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0223,2024-10-02T04:18:52
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0223,2024-10-02T04:18:54
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0223,2024-10-02T04:18:56
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0223,2024-10-02T04:18:58
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0223,2024-10-02T04:19:00
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0223,2024-10-02T04:19:02
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0223,2024-10-02T04:19:04
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0223,2024-10-02T04:19:06
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0223,2024-10-02T04:19:08
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0223,2024-10-02T04:19:10
0,1,208896,28672,237568,205,27,232,29,29,0,0,11.6,12.1,application_1727684395822_0223,2024-10-02T04:19:12
0,1,208896,28672,237568,205,27,232,29,29,0,0,11.6,12.1,application_1727684395822_0223,2024-10-02T04:19:14
0,1,214016,23552,237568,210,22,232,29,29,0,0,9.5,9.9,application_1727684395822_0223,2024-10-02T04:19:16
0,1,218112,19456,237568,214,18,232,29,29,0,0,7.8,8.2,application_1727684395822_0223,2024-10-02T04:19:18
0,1,222208,15360,237568,218,14,232,29,29,0,0,6.0,6.5,application_1727684395822_0223,2024-10-02T04:19:20
0,1,222208,15360,237568,218,14,232,29,29,0,0,6.0,6.5,application_1727684395822_0223,2024-10-02T04:19:22
0,1,222208,15360,237568,218,14,232,29,29,0,0,6.0,6.5,application_1727684395822_0223,2024-10-02T04:19:24
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0223,2024-10-02T04:19:26
0,1,223232,14336,237568,219,13,232,29,29,0,0,5.6,6.0,application_1727684395822_0223,2024-10-02T04:19:28
0,1,224256,13312,237568,220,12,232,29,29,0,0,5.2,5.6,application_1727684395822_0223,2024-10-02T04:19:30
0,1,224256,13312,237568,220,12,232,29,29,0,0,5.2,5.6,application_1727684395822_0223,2024-10-02T04:19:32
0,1,226304,11264,237568,222,10,232,29,29,0,0,4.3,4.7,application_1727684395822_0223,2024-10-02T04:19:34
0,1,230400,7168,237568,226,6,232,29,29,0,0,2.6,3.0,application_1727684395822_0223,2024-10-02T04:19:36
0,1,234496,3072,237568,230,2,232,29,29,0,0,0.9,1.3,application_1727684395822_0223,2024-10-02T04:19:39
0,1,235520,2048,237568,231,1,232,29,29,0,0,0.4,0.9,application_1727684395822_0224,2024-10-02T04:20:53
0,1,205824,31744,237568,202,30,232,29,29,0,0,12.9,13.4,application_1727684395822_0224,2024-10-02T04:20:55
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0224,2024-10-02T04:20:57
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0224,2024-10-02T04:21:00
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0224,2024-10-02T04:21:02
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0224,2024-10-02T04:21:04
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0224,2024-10-02T04:21:06
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0224,2024-10-02T04:21:08
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0224,2024-10-02T04:21:10
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0224,2024-10-02T04:21:12
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0224,2024-10-02T04:21:14
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0224,2024-10-02T04:21:16
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0224,2024-10-02T04:21:18
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0224,2024-10-02T04:21:20
0,1,209920,27648,237568,206,26,232,29,29,0,0,11.2,11.6,application_1727684395822_0224,2024-10-02T04:21:22
0,1,219136,18432,237568,215,17,232,29,29,0,0,7.3,7.8,application_1727684395822_0224,2024-10-02T04:21:24
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0224,2024-10-02T04:21:26
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0224,2024-10-02T04:21:28
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0224,2024-10-02T04:21:30
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0224,2024-10-02T04:21:32
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0224,2024-10-02T04:21:34
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0224,2024-10-02T04:21:36
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0224,2024-10-02T04:21:38
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0224,2024-10-02T04:21:40
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0224,2024-10-02T04:21:42
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0224,2024-10-02T04:21:44
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0224,2024-10-02T04:21:46
0,1,222208,15360,237568,218,14,232,29,29,0,0,6.0,6.5,application_1727684395822_0224,2024-10-02T04:21:48
0,1,223232,14336,237568,219,13,232,29,29,0,0,5.6,6.0,application_1727684395822_0224,2024-10-02T04:21:50
0,1,224256,13312,237568,220,12,232,29,29,0,0,5.2,5.6,application_1727684395822_0224,2024-10-02T04:21:52
0,1,225280,12288,237568,221,11,232,29,29,0,0,4.7,5.2,application_1727684395822_0224,2024-10-02T04:21:55
0,1,226304,11264,237568,222,10,232,29,29,0,0,4.3,4.7,application_1727684395822_0224,2024-10-02T04:21:57
0,1,230400,7168,237568,226,6,232,29,29,0,0,2.6,3.0,application_1727684395822_0224,2024-10-02T04:21:59
0,1,233472,4096,237568,229,3,232,29,29,0,0,1.3,1.7,application_1727684395822_0224,2024-10-02T04:22:01
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0225,2024-10-02T04:23:17
0,1,199680,37888,237568,196,36,232,29,29,0,0,15.5,15.9,application_1727684395822_0225,2024-10-02T04:23:20
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0225,2024-10-02T04:23:22
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0225,2024-10-02T04:23:24
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0225,2024-10-02T04:23:26
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0225,2024-10-02T04:23:28
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0225,2024-10-02T04:23:30
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0225,2024-10-02T04:23:32
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0225,2024-10-02T04:23:34
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0225,2024-10-02T04:23:36
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0225,2024-10-02T04:23:38
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0225,2024-10-02T04:23:40
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0225,2024-10-02T04:23:42
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0225,2024-10-02T04:23:44
0,1,210944,26624,237568,207,25,232,29,29,0,0,10.8,11.2,application_1727684395822_0225,2024-10-02T04:23:46
0,1,215040,22528,237568,211,21,232,29,29,0,0,9.1,9.5,application_1727684395822_0225,2024-10-02T04:23:48
0,1,218112,19456,237568,214,18,232,29,29,0,0,7.8,8.2,application_1727684395822_0225,2024-10-02T04:23:50
0,1,218112,19456,237568,214,18,232,29,29,0,0,7.8,8.2,application_1727684395822_0225,2024-10-02T04:23:52
0,1,218112,19456,237568,214,18,232,29,29,0,0,7.8,8.2,application_1727684395822_0225,2024-10-02T04:23:54
0,1,218112,19456,237568,214,18,232,29,29,0,0,7.8,8.2,application_1727684395822_0225,2024-10-02T04:23:56
0,1,219136,18432,237568,215,17,232,29,29,0,0,7.3,7.8,application_1727684395822_0225,2024-10-02T04:23:58
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0225,2024-10-02T04:24:00
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0225,2024-10-02T04:24:02
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0225,2024-10-02T04:24:04
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0225,2024-10-02T04:24:06
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0225,2024-10-02T04:24:08
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0225,2024-10-02T04:24:10
0,1,220160,17408,237568,216,16,232,29,29,0,0,6.9,7.3,application_1727684395822_0225,2024-10-02T04:24:12
0,1,219136,18432,237568,215,17,232,29,29,0,0,7.3,7.8,application_1727684395822_0225,2024-10-02T04:24:15
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0225,2024-10-02T04:24:17
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0225,2024-10-02T04:24:19
0,1,225280,12288,237568,221,11,232,29,29,0,0,4.7,5.2,application_1727684395822_0225,2024-10-02T04:24:21
0,1,226304,11264,237568,222,10,232,29,29,0,0,4.3,4.7,application_1727684395822_0225,2024-10-02T04:24:23
0,1,229376,8192,237568,225,7,232,29,29,0,0,3.0,3.4,application_1727684395822_0225,2024-10-02T04:24:25
0,1,233472,4096,237568,229,3,232,29,29,0,0,1.3,1.7,application_1727684395822_0225,2024-10-02T04:24:27
0,1,219136,18432,237568,215,17,232,29,29,0,0,7.3,7.8,application_1727684395822_0226,2024-10-02T04:25:44
0,1,201728,35840,237568,198,34,232,29,29,0,0,14.7,15.1,application_1727684395822_0226,2024-10-02T04:25:46
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0226,2024-10-02T04:25:48
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0226,2024-10-02T04:25:50
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0226,2024-10-02T04:25:52
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0226,2024-10-02T04:25:54
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0226,2024-10-02T04:25:56
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0226,2024-10-02T04:25:58
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0226,2024-10-02T04:26:00
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0226,2024-10-02T04:26:02
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0226,2024-10-02T04:26:04
0,1,207872,29696,237568,204,28,232,29,29,0,0,12.1,12.5,application_1727684395822_0226,2024-10-02T04:26:06
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0226,2024-10-02T04:26:08
0,1,206848,30720,237568,203,29,232,29,29,0,0,12.5,12.9,application_1727684395822_0226,2024-10-02T04:26:10
0,1,209920,27648,237568,206,26,232,29,29,0,0,11.2,11.6,application_1727684395822_0226,2024-10-02T04:26:12
0,1,215040,22528,237568,211,21,232,29,29,0,0,9.1,9.5,application_1727684395822_0226,2024-10-02T04:26:14
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0226,2024-10-02T04:26:16
0,1,221184,16384,237568,217,15,232,29,29,0,0,6.5,6.9,application_1727684395822_0226,2024-10-02T04:26:18
