metricsType,mapsCompleted,reducesCompleted,mapProgress,reduceProgress,mapsTotal,reducesTotal,mapsPending,reducesPending,mapsRunning,reducesRunning,startTime,responseTimeSec,finishTime,jobId,timestamp
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855863.4356885
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855866.545834
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855869.659572
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855872.7599916
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855875.8575542
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855879.0796995
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855882.269804
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855885.455931
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855888.6335638
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855891.8256712
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855894.998517
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855898.1698663
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855901.322319
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855904.4940262
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855907.6539707
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855910.8068736
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0055,1710855913.95589
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855956.3127363
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855959.3941455
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855962.5094037
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855965.6247635
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855968.7417283
metricsType=Details,,,,,,,,,,,,,,application_1710848715047_0056,1710855971.8519053
