metricsType,appsPending,appsRunning,availableMB,allocatedMB,totalMB,availableVirtualCores,allocatedVirtualCores,totalVirtualCores,totalNodes,activeNodes,unhealthyNodes,shutdownNodes,cpuUsage,memoryUsage,jobId,timestamp
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0008,1710849759.5929906
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0008,1710849763.0797808
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0008,1710849766.5681531
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0008,1710849770.031728
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0008,1710849773.5227623
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0008,1710849777.0042238
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0008,1710849780.4861975
metricsType=cluster,0,1,15360,33792,49152,16,32,48,6,6,0,0,66.7,68.8,application_1710848715047_0008,1710849783.9631865
metricsType=cluster,0,1,21504,27648,49152,22,26,48,6,6,0,0,54.2,56.2,application_1710848715047_0008,1710849787.4099617
metricsType=cluster,0,1,21504,27648,49152,22,26,48,6,6,0,0,54.2,56.2,application_1710848715047_0008,1710849790.8636613
metricsType=cluster,0,1,23552,25600,49152,24,24,48,6,6,0,0,50.0,52.1,application_1710848715047_0008,1710849794.30071
metricsType=cluster,0,1,30720,18432,49152,31,17,48,6,6,0,0,35.4,37.5,application_1710848715047_0008,1710849797.74459
metricsType=cluster,0,1,45056,4096,49152,45,3,48,6,6,0,0,6.2,8.3,application_1710848715047_0008,1710849801.1472468
metricsType=cluster,0,1,36864,12288,49152,37,11,48,6,6,0,0,22.9,25.0,application_1710848715047_0009,1710849843.54888
metricsType=cluster,0,1,15360,33792,49152,16,32,48,6,6,0,0,66.7,68.8,application_1710848715047_0009,1710849846.9966385
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0009,1710849850.2468455
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0009,1710849853.5578132
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0009,1710849856.8223963
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0009,1710849860.3595479
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0009,1710849863.9063308
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0009,1710849867.5227237
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0009,1710849871.2532284
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0009,1710849874.8709712
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0009,1710849878.476467
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0009,1710849882.590774
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0009,1710849886.104749
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0009,1710849889.5922177
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0009,1710849893.0953007
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0009,1710849896.6879601
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0009,1710849900.1883774
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0009,1710849903.6384566
metricsType=cluster,0,1,15360,33792,49152,16,32,48,6,6,0,0,66.7,68.8,application_1710848715047_0009,1710849907.0897741
metricsType=cluster,0,1,15360,33792,49152,16,32,48,6,6,0,0,66.7,68.8,application_1710848715047_0009,1710849910.567485
metricsType=cluster,0,1,21504,27648,49152,22,26,48,6,6,0,0,54.2,56.2,application_1710848715047_0009,1710849914.0058856
metricsType=cluster,0,1,27648,21504,49152,28,20,48,6,6,0,0,41.7,43.8,application_1710848715047_0009,1710849917.4499924
metricsType=cluster,0,1,30720,18432,49152,31,17,48,6,6,0,0,35.4,37.5,application_1710848715047_0009,1710849920.9851544
metricsType=cluster,0,1,39936,9216,49152,40,8,48,6,6,0,0,16.7,18.8,application_1710848715047_0009,1710849924.4073098
metricsType=cluster,0,1,40960,8192,49152,41,7,48,6,6,0,0,14.6,16.7,application_1710848715047_0009,1710849927.7798722
metricsType=cluster,0,1,44032,5120,49152,44,4,48,6,6,0,0,8.3,10.4,application_1710848715047_0009,1710849931.8538518
metricsType=cluster,0,1,47104,2048,49152,47,1,48,6,6,0,0,2.1,4.2,application_1710848715047_0010,1710849971.2415965
metricsType=cluster,0,1,33792,15360,49152,34,14,48,6,6,0,0,29.2,31.2,application_1710848715047_0010,1710849974.5202155
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0010,1710849977.7907803
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0010,1710849981.0715272
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0010,1710849984.40356
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0010,1710849987.7114618
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0010,1710849991.4641933
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0010,1710849995.002358
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0010,1710849998.5681822
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0010,1710850002.228404
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0010,1710850005.799679
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0010,1710850009.2982616
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0010,1710850012.767561
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0010,1710850016.227134
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0010,1710850019.7201009
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0010,1710850023.1846704
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0010,1710850026.650172
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0010,1710850030.110378
metricsType=cluster,0,1,14336,34816,49152,15,33,48,6,6,0,0,68.8,70.8,application_1710848715047_0010,1710850033.565119
metricsType=cluster,0,1,14336,34816,49152,15,33,48,6,6,0,0,68.8,70.8,application_1710848715047_0010,1710850037.0260026
metricsType=cluster,0,1,19456,29696,49152,20,28,48,6,6,0,0,58.3,60.4,application_1710848715047_0010,1710850040.474232
metricsType=cluster,0,1,21504,27648,49152,22,26,48,6,6,0,0,54.2,56.2,application_1710848715047_0010,1710850043.8918126
metricsType=cluster,0,1,26624,22528,49152,27,21,48,6,6,0,0,43.8,45.8,application_1710848715047_0010,1710850047.3083699
metricsType=cluster,0,1,36864,12288,49152,37,11,48,6,6,0,0,22.9,25.0,application_1710848715047_0010,1710850050.7184422
metricsType=cluster,0,1,47104,2048,49152,47,1,48,6,6,0,0,2.1,4.2,application_1710848715047_0011,1710850093.1791499
metricsType=cluster,0,1,30720,18432,49152,31,17,48,6,6,0,0,35.4,37.5,application_1710848715047_0011,1710850096.4363623
metricsType=cluster,0,1,10240,38912,49152,11,37,48,6,6,0,0,77.1,79.2,application_1710848715047_0011,1710850099.752752
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0011,1710850102.999334
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0011,1710850106.2424128
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0011,1710850109.5542176
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0011,1710850113.2032442
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0011,1710850116.797928
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0011,1710850120.4409962
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0011,1710850124.156084
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0011,1710850127.743919
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0011,1710850131.2982101
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0011,1710850134.783021
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0011,1710850138.284207
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0011,1710850141.8397014
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0011,1710850145.29359
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0011,1710850148.7463877
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0011,1710850152.1984725
metricsType=cluster,0,1,14336,34816,49152,15,33,48,6,6,0,0,68.8,70.8,application_1710848715047_0011,1710850155.6712608
metricsType=cluster,0,1,17408,31744,49152,18,30,48,6,6,0,0,62.5,64.6,application_1710848715047_0011,1710850159.1411433
metricsType=cluster,0,1,21504,27648,49152,22,26,48,6,6,0,0,54.2,56.2,application_1710848715047_0011,1710850162.5599134
metricsType=cluster,0,1,21504,27648,49152,22,26,48,6,6,0,0,54.2,56.2,application_1710848715047_0011,1710850165.9690685
metricsType=cluster,0,1,26624,22528,49152,27,21,48,6,6,0,0,43.8,45.8,application_1710848715047_0011,1710850170.4261801
metricsType=cluster,0,1,39936,9216,49152,40,8,48,6,6,0,0,16.7,18.8,application_1710848715047_0011,1710850173.8361928
metricsType=cluster,0,1,45056,4096,49152,45,3,48,6,6,0,0,6.2,8.3,application_1710848715047_0011,1710850177.2071357
metricsType=cluster,0,1,41984,7168,49152,42,6,48,6,6,0,0,12.5,14.6,application_1710848715047_0012,1710850219.6120167
metricsType=cluster,0,1,19456,29696,49152,20,28,48,6,6,0,0,58.3,60.4,application_1710848715047_0012,1710850223.0384068
metricsType=cluster,0,1,7168,41984,49152,8,40,48,6,6,0,0,83.3,85.4,application_1710848715047_0012,1710850226.3304582
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0012,1710850229.6042333
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0012,1710850232.9027197
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0012,1710850236.1815329
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0012,1710850239.8938875
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0012,1710850243.4751947
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0012,1710850247.1278365
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0012,1710850250.7772582
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0012,1710850254.2616177
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0012,1710850257.803645
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0012,1710850261.3169231
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0012,1710850264.8680053
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0012,1710850268.3739617
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0012,1710850271.9338176
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0012,1710850275.4128158
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0012,1710850278.9129663
metricsType=cluster,0,1,14336,34816,49152,15,33,48,6,6,0,0,68.8,70.8,application_1710848715047_0012,1710850282.4109347
metricsType=cluster,0,1,15360,33792,49152,16,32,48,6,6,0,0,66.7,68.8,application_1710848715047_0012,1710850285.8740187
metricsType=cluster,0,1,22528,26624,49152,23,25,48,6,6,0,0,52.1,54.2,application_1710848715047_0012,1710850289.3283327
metricsType=cluster,0,1,26624,22528,49152,27,21,48,6,6,0,0,43.8,45.8,application_1710848715047_0012,1710850292.841905
metricsType=cluster,0,1,27648,21504,49152,28,20,48,6,6,0,0,41.7,43.8,application_1710848715047_0012,1710850296.2830808
metricsType=cluster,0,1,31744,17408,49152,32,16,48,6,6,0,0,33.3,35.4,application_1710848715047_0012,1710850299.701844
metricsType=cluster,0,1,37888,11264,49152,38,10,48,6,6,0,0,20.8,22.9,application_1710848715047_0012,1710850303.0909696
metricsType=cluster,0,1,46080,3072,49152,46,2,48,6,6,0,0,4.2,6.2,application_1710848715047_0012,1710850306.4716148
metricsType=cluster,0,1,40960,8192,49152,41,7,48,6,6,0,0,14.6,16.7,application_1710848715047_0013,1710850348.87718
metricsType=cluster,0,1,20480,28672,49152,21,27,48,6,6,0,0,56.2,58.3,application_1710848715047_0013,1710850352.227992
metricsType=cluster,0,1,7168,41984,49152,8,40,48,6,6,0,0,83.3,85.4,application_1710848715047_0013,1710850355.4988136
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0013,1710850358.7826908
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0013,1710850362.0608537
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0013,1710850365.3974323
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0013,1710850369.2139943
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0013,1710850372.8624544
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0013,1710850376.6246252
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0013,1710850380.2702036
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0013,1710850383.862698
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0013,1710850387.4174483
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0013,1710850391.0310938
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0013,1710850394.603137
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0013,1710850398.2259357
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0013,1710850401.8022366
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0013,1710850405.3327847
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0013,1710850408.8614876
metricsType=cluster,0,1,14336,34816,49152,15,33,48,6,6,0,0,68.8,70.8,application_1710848715047_0013,1710850413.366398
metricsType=cluster,0,1,21504,27648,49152,22,26,48,6,6,0,0,54.2,56.2,application_1710848715047_0013,1710850416.8189
metricsType=cluster,0,1,21504,27648,49152,22,26,48,6,6,0,0,54.2,56.2,application_1710848715047_0013,1710850420.2542787
metricsType=cluster,0,1,25600,23552,49152,26,22,48,6,6,0,0,45.8,47.9,application_1710848715047_0013,1710850423.6782868
metricsType=cluster,0,1,31744,17408,49152,32,16,48,6,6,0,0,33.3,35.4,application_1710848715047_0013,1710850427.0948606
metricsType=cluster,0,1,44032,5120,49152,44,4,48,6,6,0,0,8.3,10.4,application_1710848715047_0013,1710850430.521739
metricsType=cluster,0,1,47104,2048,49152,47,1,48,6,6,0,0,2.1,4.2,application_1710848715047_0014,1710850472.9674668
metricsType=cluster,0,1,28672,20480,49152,29,19,48,6,6,0,0,39.6,41.7,application_1710848715047_0014,1710850476.2497816
metricsType=cluster,0,1,9216,39936,49152,10,38,48,6,6,0,0,79.2,81.2,application_1710848715047_0014,1710850479.5152736
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0014,1710850482.770725
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0014,1710850486.0675483
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0014,1710850489.3589911
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0014,1710850492.8568702
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0014,1710850496.2778933
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0014,1710850499.7850454
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0014,1710850503.29724
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0014,1710850506.7805512
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0014,1710850510.306818
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0014,1710850513.8161654
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0014,1710850517.3892634
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0014,1710850520.9217649
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0014,1710850524.447153
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0014,1710850527.9721642
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0014,1710850531.4534466
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0014,1710850534.928636
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0014,1710850538.4346392
metricsType=cluster,0,1,17408,31744,49152,18,30,48,6,6,0,0,62.5,64.6,application_1710848715047_0014,1710850541.8966582
metricsType=cluster,0,1,24576,24576,49152,25,23,48,6,6,0,0,47.9,50.0,application_1710848715047_0014,1710850545.3526096
metricsType=cluster,0,1,27648,21504,49152,28,20,48,6,6,0,0,41.7,43.8,application_1710848715047_0014,1710850548.845992
metricsType=cluster,0,1,29696,19456,49152,30,18,48,6,6,0,0,37.5,39.6,application_1710848715047_0014,1710850552.3134573
metricsType=cluster,0,1,36864,12288,49152,37,11,48,6,6,0,0,22.9,25.0,application_1710848715047_0014,1710850555.7334776
metricsType=cluster,0,1,41984,7168,49152,42,6,48,6,6,0,0,12.5,14.6,application_1710848715047_0014,1710850559.1287885
metricsType=cluster,0,1,44032,5120,49152,44,4,48,6,6,0,0,8.3,10.4,application_1710848715047_0014,1710850562.4979877
metricsType=cluster,0,1,47104,2048,49152,47,1,48,6,6,0,0,2.1,4.2,application_1710848715047_0015,1710850602.9838986
metricsType=cluster,0,1,33792,15360,49152,34,14,48,6,6,0,0,29.2,31.2,application_1710848715047_0015,1710850606.3691385
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0015,1710850609.6356785
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0015,1710850612.887892
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0015,1710850616.1332443
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0015,1710850619.392018
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0015,1710850622.8705354
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0015,1710850626.2505593
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0015,1710850629.7265232
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0015,1710850633.3015275
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0015,1710850636.9037242
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0015,1710850640.4562798
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0015,1710850643.9446976
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0015,1710850647.4219656
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0015,1710850650.88247
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0015,1710850654.382232
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0015,1710850657.8542144
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0015,1710850661.3248775
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0015,1710850664.7854466
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0015,1710850668.2389383
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0015,1710850671.686311
metricsType=cluster,0,1,16384,32768,49152,17,31,48,6,6,0,0,64.6,66.7,application_1710848715047_0015,1710850675.1185577
metricsType=cluster,0,1,23552,25600,49152,24,24,48,6,6,0,0,50.0,52.1,application_1710848715047_0015,1710850678.5393317
metricsType=cluster,0,1,32768,16384,49152,33,15,48,6,6,0,0,31.2,33.3,application_1710848715047_0015,1710850681.9559991
metricsType=cluster,0,1,46080,3072,49152,46,2,48,6,6,0,0,4.2,6.2,application_1710848715047_0015,1710850685.344923
metricsType=cluster,0,1,39936,9216,49152,40,8,48,6,6,0,0,16.7,18.8,application_1710848715047_0016,1710850727.773307
metricsType=cluster,0,1,16384,32768,49152,17,31,48,6,6,0,0,64.6,66.7,application_1710848715047_0016,1710850731.2869294
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0016,1710850734.5595298
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0016,1710850737.8214293
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0016,1710850741.1220036
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0016,1710850744.615788
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0016,1710850748.0289536
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0016,1710850751.4830174
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0016,1710850755.0318844
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0016,1710850758.5354304
metricsType=cluster,0,1,12288,36864,49152,13,35,48,6,6,0,0,72.9,75.0,application_1710848715047_0016,1710850762.01482
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0016,1710850765.515257
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0016,1710850768.9921272
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0016,1710850772.4570189
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0016,1710850775.9157314
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0016,1710850779.3883996
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0016,1710850782.831327
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0016,1710850786.291381
metricsType=cluster,0,1,13312,35840,49152,14,34,48,6,6,0,0,70.8,72.9,application_1710848715047_0016,1710850789.7492926
metricsType=cluster,0,1,14336,34816,49152,15,33,48,6,6,0,0,68.8,70.8,application_1710848715047_0016,1710850793.1984148
metricsType=cluster,0,1,19456,29696,49152,20,28,48,6,6,0,0,58.3,60.4,application_1710848715047_0016,1710850796.6235228
metricsType=cluster,0,1,23552,25600,49152,24,24,48,6,6,0,0,50.0,52.1,application_1710848715047_0016,1710850800.0449004
metricsType=cluster,0,1,28672,20480,49152,29,19,48,6,6,0,0,39.6,41.7,application_1710848715047_0016,1710850803.5313191
metricsType=cluster,0,1,36864,12288,49152,37,11,48,6,6,0,0,22.9,25.0,application_1710848715047_0016,1710850807.0704708
metricsType=cluster,0,1,40960,8192,49152,41,7,48,6,6,0,0,14.6,16.7,application_1710848715047_0016,1710850810.5124621
metricsType=cluster,0,1,46080,3072,49152,46,2,48,6,6,0,0,4.2,6.2,application_1710848715047_0016,1710850813.8750918
metricsType=cluster,0,1,47104,2048,49152,47,1,48,6,6,0,0,2.1,4.2,application_1710848715047_0017,1710850854.2125416
