mapsCompleted,reducesCompleted,mapProgress,reduceProgress,mapsTotal,reducesTotal,mapsPending,reducesPending,mapsRunning,reducesRunning,startTime,responseTimeSec,finishTime,jobId,timestamp
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:25
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:27
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:29
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:31
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:33
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:35
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:38
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:40
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:42
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:44
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:46
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:48
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:50
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:52
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:54
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:56
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:31:58
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:00
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:02
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:04
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:06
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:08
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:10
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:12
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:14
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:16
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:18
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:20
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:22
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:24
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:26
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:28
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:30
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:32
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:34
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:36
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:38
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:40
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:42
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:44
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:46
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:48
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:50
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:52
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:54
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:56
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:32:58
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:33:00
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:33:02
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:33:04
,,,,,,,,,,,,,application_1727684395822_0003,2024-09-30T09:33:06
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:33:50
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:33:52
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:33:54
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:33:56
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:33:58
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:00
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:02
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:04
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:06
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:08
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:10
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:12
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:14
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:16
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:18
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:20
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:22
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:24
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:26
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:28
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:30
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:32
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:34
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:36
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:38
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:40
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:43
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:45
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:47
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:49
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:51
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:53
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:55
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:57
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:34:59
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:01
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:03
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:05
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:07
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:09
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:11
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:13
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:15
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:17
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:19
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:21
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:23
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:25
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:27
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:29
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:31
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:33
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:35
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:37
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:39
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:41
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:43
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:45
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:47
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:49
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:51
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:53
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:55
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:57
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:35:59
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:01
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:03
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:05
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:07
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:09
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:11
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:13
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:15
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:17
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:19
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:21
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:23
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:25
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:27
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:29
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:31
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:33
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:35
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:37
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:39
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:41
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:43
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:45
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:47
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:49
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:51
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:53
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:55
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:57
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:36:59
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:01
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:03
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:05
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:07
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:09
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:11
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:13
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:15
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:17
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:19
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:21
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:23
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:25
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:27
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:29
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:32
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:34
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:36
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:38
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:40
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:42
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:44
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:46
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:48
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:50
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:52
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:54
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:56
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:37:58
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:00
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:02
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:04
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:06
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:08
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:10
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:12
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:14
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:16
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:18
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:20
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:22
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:24
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:26
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:28
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:30
,,,,,,,,,,,,,application_1727684395822_0004,2024-09-30T09:38:32
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:18
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:20
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:22
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:24
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:26
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:28
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:30
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:32
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:34
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:36
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:38
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:40
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:42
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:44
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:46
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:48
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:50
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:52
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:54
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:56
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:39:58
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:00
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:02
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:04
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:06
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:08
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:10
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:12
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:14
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:16
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:18
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:20
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:22
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:24
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:26
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:28
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:30
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:32
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:34
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:36
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:39
,,,,,,,,,,,,,application_1727684395822_0005,2024-09-30T09:40:41
