metricsType,cpu_percent,cpu_count,mem_percent,mem_total,net_upload,net_download,timestamp,jobId
"metricsType=""worker2",99.5,2,19.6,16741908480,303625322760,319915105789,1710856852.0973456,application_1710848715047_0065
"metricsType=""worker4",54.5,2,16.8,16741949440,358959201149,356637482263,1710856852.0960755,application_1710848715047_0065
"metricsType=""worker3",100.0,2,23.3,16741928960,291488248333,322962642980,1710856852.0993478,application_1710848715047_0065
"metricsType=""worker5",99.7,2,19.4,16741928960,389600563041,350374965040,1710856852.0984132,application_1710848715047_0065
"metricsType=""worker6",53.7,2,17.5,16741945344,301819838223,321887382535,1710856852.106198,application_1710848715047_0065
"metricsType=""worker3",100.0,2,23.3,16741928960,291649076913,323123467766,1710856855.266476,application_1710848715047_0065
"metricsType=""worker1",54.2,2,18.7,16741896192,374737290049,348577596320,1710856855.262875,application_1710848715047_0065
"metricsType=""worker2",99.7,2,19.6,16741908480,303785878324,320075658135,1710856855.2647905,application_1710848715047_0065
"metricsType=""worker5",99.7,2,19.4,16741928960,389753457512,350527856776,1710856855.2655382,application_1710848715047_0065
"metricsType=""worker6",52.4,2,17.5,16741945344,301903475222,321971017862,1710856855.2735312,application_1710848715047_0065
"metricsType=""worker4",53.4,2,16.8,16741949440,359044311775,356722590343,1710856855.2636285,application_1710848715047_0065
"metricsType=""worker3",100.0,2,23.3,16741928960,291811958941,323286345999,1710856858.44654,application_1710848715047_0065
"metricsType=""worker2",99.2,2,19.6,16741908480,303946820757,320236598023,1710856858.4449062,application_1710848715047_0065
"metricsType=""worker1",53.3,2,18.7,16741896192,374814191263,348654493647,1710856858.4429264,application_1710848715047_0065
"metricsType=""worker5",99.7,2,19.4,16741928960,389908462531,350682858567,1710856858.4457188,application_1710848715047_0065
"metricsType=""worker4",52.5,2,16.8,16741949440,359131601403,356809878298,1710856858.4439032,application_1710848715047_0065
"metricsType=""worker6",52.9,2,17.5,16741945344,301988003682,322055543775,1710856858.4544947,application_1710848715047_0065
"metricsType=""worker1",53.7,2,18.7,16741896192,374891286957,348731585486,1710856861.6181931,application_1710848715047_0065
"metricsType=""worker3",100.0,2,23.3,16741928960,291973624503,323448008450,1710856861.621742,application_1710848715047_0065
"metricsType=""worker4",52.1,2,16.8,16741949440,359217925249,356896199977,1710856861.618824,application_1710848715047_0065
"metricsType=""worker2",99.8,2,19.6,16741908480,304107769722,320397544262,1710856861.6202428,application_1710848715047_0065
"metricsType=""worker5",99.7,2,19.4,16741928960,390063342023,350837735324,1710856861.620985,application_1710848715047_0065
"metricsType=""worker6",51.7,2,17.5,16741945344,302070168292,322137706218,1710856861.6287367,application_1710848715047_0065
"metricsType=""worker4",52.2,2,16.8,16741949440,359304574055,356982847291,1710856864.790639,application_1710848715047_0065
"metricsType=""worker2",100.0,2,19.6,16741908480,304266217899,320555989884,1710856864.792048,application_1710848715047_0065
"metricsType=""worker3",99.8,2,23.3,16741928960,292136063133,323610443463,1710856864.7935898,application_1710848715047_0065
"metricsType=""worker6",51.8,2,17.5,16741945344,302153801792,322221338225,1710856864.8003216,application_1710848715047_0065
"metricsType=""worker5",99.8,2,19.4,16741928960,390218409020,350992799767,1710856864.792784,application_1710848715047_0065
"metricsType=""worker1",53.3,2,18.7,16741896192,374969536310,348809829991,1710856864.7901144,application_1710848715047_0065
"metricsType=""worker1",55.4,2,18.8,16741896192,375047625282,348887901464,1710856867.969173,application_1710848715047_0065
"metricsType=""worker3",100.0,2,23.3,16741928960,292301053090,323775430367,1710856867.9726985,application_1710848715047_0065
"metricsType=""worker2",99.8,2,19.6,16741908480,304428119600,320717904150,1710856867.9712682,application_1710848715047_0065
"metricsType=""worker5",99.7,2,19.4,16741928960,390373801100,351148189173,1710856867.9719443,application_1710848715047_0065
"metricsType=""worker6",47.5,2,17.5,16741945344,302225713352,322293245070,1710856867.9796197,application_1710848715047_0065
"metricsType=""worker4",52.4,2,16.8,16741949440,359391025899,357069296282,1710856867.9700136,application_1710848715047_0065
"metricsType=""worker1",53.1,2,18.8,16741896192,375126844589,348967110941,1710856871.1288638,application_1710848715047_0065
"metricsType=""worker2",99.7,2,19.6,16741908480,304589963483,320879744883,1710856871.13095,application_1710848715047_0065
"metricsType=""worker5",99.7,2,19.4,16741928960,390530666530,351305051928,1710856871.1316962,application_1710848715047_0065
"metricsType=""worker3",100.0,2,23.7,16741928960,292438379481,323912757344,1710856871.1325414,application_1710848715047_0065
"metricsType=""worker4",52.2,2,16.8,16741949440,359476649215,357154917985,1710856871.129852,application_1710848715047_0065
"metricsType=""worker6",1.0,2,14.8,16741945344,302225716499,322293246461,1710856871.1397643,application_1710848715047_0065
"metricsType=""worker1",54.1,2,18.8,16741896192,375206055816,349046319801,1710856874.2903185,application_1710848715047_0065
"metricsType=""worker2",99.5,2,19.6,16741908480,304752189823,321041967502,1710856874.2922587,application_1710848715047_0065
"metricsType=""worker3",100.0,2,24.9,16741928960,292512653105,323987026898,1710856874.2937708,application_1710848715047_0065
"metricsType=""worker6",0.2,2,14.8,16741945344,302225718514,322293247564,1710856874.300747,application_1710848715047_0065
"metricsType=""worker4",52.1,2,16.8,16741949440,359553234512,357231501106,1710856874.2911325,application_1710848715047_0065
"metricsType=""worker5",99.8,2,19.4,16741928960,390688426604,351462808763,1710856874.2934535,application_1710848715047_0065
"metricsType=""worker1",52.8,2,18.8,16741896192,375284687981,349124946947,1710856877.4444084,application_1710848715047_0065
"metricsType=""worker2",99.8,2,19.6,16741908480,304917100638,321206876386,1710856877.44644,application_1710848715047_0065
"metricsType=""worker3",100.0,2,26.9,16741928960,292631753868,324106130275,1710856877.4482865,application_1710848715047_0065
"metricsType=""worker5",99.5,2,19.4,16741928960,390849134404,351623514139,1710856877.4476588,application_1710848715047_0065
"metricsType=""worker6",0.5,2,14.8,16741945344,302225721281,322293249323,1710856877.455147,application_1710848715047_0065
"metricsType=""worker4",52.1,2,16.8,16741949440,359634050181,357312315222,1710856877.4454849,application_1710848715047_0065
"metricsType=""worker1",53.1,2,18.9,16741896192,375368530744,349208781444,1710856880.598624,application_1710848715047_0065
"metricsType=""worker5",99.7,2,19.4,16741928960,391011513797,351785890173,1710856880.6014032,application_1710848715047_0065
"metricsType=""worker4",14.8,2,14.1,16741949440,359650402359,357328792209,1710856880.5996397,application_1710848715047_0065
"metricsType=""worker2",85.2,2,16.8,16741908480,305049713772,321339614696,1710856880.6011572,application_1710848715047_0065
"metricsType=""worker3",100.0,2,26.9,16741928960,292798220414,324272341769,1710856880.6026816,application_1710848715047_0065
"metricsType=""worker6",0.2,2,14.8,16741945344,302225723741,322293250372,1710856880.6092236,application_1710848715047_0065
"metricsType=""worker1",21.6,2,16.1,16741896192,375389895499,349230258535,1710856883.7494056,application_1710848715047_0065
"metricsType=""worker4",0.5,2,14.1,16741949440,359650520680,357328794521,1710856883.750258,application_1710848715047_0065
"metricsType=""worker3",100.0,2,27.0,16741928960,292973534073,324447519727,1710856883.7530782,application_1710848715047_0065
"metricsType=""worker5",63.0,2,13.9,16741928960,391104964013,351879449369,1710856883.7524173,application_1710848715047_0065
"metricsType=""worker2",39.9,2,14.0,16741908480,305111175516,321401090206,1710856883.7517118,application_1710848715047_0065
"metricsType=""worker6",0.3,2,14.8,16741945344,302225725876,322293251655,1710856883.7601068,application_1710848715047_0065
"metricsType=""worker1",55.8,2,18.8,16741896192,375389941075,349242486279,1710856886.8911924,application_1710848715047_0065
"metricsType=""worker3",100.0,2,27.0,16741928960,293159643863,324621445888,1710856886.8945625,application_1710848715047_0065
"metricsType=""worker5",0.2,2,13.9,16741928960,391104966285,351879450456,1710856886.8940117,application_1710848715047_0065
"metricsType=""worker4",0.5,2,14.1,16741949440,359650522884,357328795504,1710856886.8920782,application_1710848715047_0065
"metricsType=""worker2",0.5,2,14.0,16741908480,305111177788,321401091274,1710856886.8933523,application_1710848715047_0065
"metricsType=""worker6",0.2,2,14.8,16741945344,302225728081,322293252638,1710856886.9015615,application_1710848715047_0065
"metricsType=""worker1",54.4,2,18.9,16741896192,375390067075,349325632403,1710856890.045906,application_1710848715047_0065
"metricsType=""worker4",0.5,2,14.1,16741949440,359650525209,357328796547,1710856890.0467381,application_1710848715047_0065
"metricsType=""worker5",0.2,2,13.8,16741928960,391104968676,351879451565,1710856890.048931,application_1710848715047_0065
"metricsType=""worker2",0.6,2,14.0,16741908480,305111180059,321401092263,1710856890.048296,application_1710848715047_0065
"metricsType=""worker3",100.0,2,27.0,16741928960,293404819462,324783589724,1710856890.0497088,application_1710848715047_0065
"metricsType=""worker6",0.2,2,14.8,16741945344,302225730286,322293253561,1710856890.0564802,application_1710848715047_0065
"metricsType=""worker1",55.6,2,18.9,16741896192,375390198946,349413356812,1710856893.190562,application_1710848715047_0065
"metricsType=""worker3",100.0,2,27.0,16741928960,293653480208,324944646585,1710856893.1937716,application_1710848715047_0065
"metricsType=""worker4",0.5,2,14.1,16741949440,359650527414,357328797470,1710856893.1913574,application_1710848715047_0065
"metricsType=""worker5",0.2,2,13.9,16741928960,391104971290,351879452661,1710856893.1933532,application_1710848715047_0065
"metricsType=""worker2",0.6,2,14.0,16741908480,305111182329,321401093252,1710856893.1926057,application_1710848715047_0065
"metricsType=""worker6",0.2,2,14.8,16741945344,302225733091,322293254657,1710856893.2007463,application_1710848715047_0065
"metricsType=""worker1",55.6,2,19.0,16741896192,375390319533,349493832204,1710856896.3382633,application_1710848715047_0065
"metricsType=""worker4",0.6,2,14.1,16741949440,359650529619,357328798393,1710856896.3391032,application_1710848715047_0065
"metricsType=""worker3",100.0,2,27.1,16741928960,293897789724,325108718755,1710856896.3419197,application_1710848715047_0065
"metricsType=""worker5",0.5,2,13.9,16741928960,391104973561,351879453650,1710856896.3412476,application_1710848715047_0065
"metricsType=""worker2",0.8,2,14.0,16741908480,305111184600,321401094241,1710856896.3409886,application_1710848715047_0065
"metricsType=""worker6",0.2,2,14.8,16741945344,302225735362,322293255646,1710856896.3489563,application_1710848715047_0065
"metricsType=""worker1",56.5,2,19.0,16741896192,375390449837,349581087670,1710856899.484826,application_1710848715047_0065
"metricsType=""worker3",100.0,2,27.1,16741928960,294141820422,325265485684,1710856899.4881613,application_1710848715047_0065
"metricsType=""worker4",0.5,2,14.1,16741949440,359650532361,357328799425,1710856899.485524,application_1710848715047_0065
"metricsType=""worker5",0.2,2,13.9,16741928960,391104975832,351879454639,1710856899.4875724,application_1710848715047_0065
"metricsType=""worker6",0.3,2,14.8,16741945344,302225737914,322293256678,1710856899.494913,application_1710848715047_0065
"metricsType=""worker2",0.5,2,14.0,16741908480,305111187215,321401095337,1710856899.4870543,application_1710848715047_0065
"metricsType=""worker1",96.4,2,21.6,16741896192,375390572143,349651668650,1710856902.6465275,application_1710848715047_0065
"metricsType=""worker4",1.4,2,14.1,16741949440,359656204488,357328812513,1710856902.647289,application_1710848715047_0065
"metricsType=""worker5",0.3,2,13.9,16741928960,391104978700,351879455797,1710856902.6494958,application_1710848715047_0065
"metricsType=""worker2",0.5,2,14.0,16741908480,305111190083,321401096495,1710856902.6488729,application_1710848715047_0065
"metricsType=""worker6",0.0,2,14.8,16741945344,302225740434,322293257727,1710856902.6567545,application_1710848715047_0065
"metricsType=""worker3",100.0,2,27.1,16741928960,294362588209,325421449918,1710856902.6503956,application_1710848715047_0065
"metricsType=""worker1",99.5,2,21.8,16741896192,375390828572,349801122951,1710856905.817873,application_1710848715047_0065
"metricsType=""worker3",100.0,2,27.1,16741928960,294593105683,325579039650,1710856905.8209274,application_1710848715047_0065
"metricsType=""worker4",4.9,2,14.1,16741949440,359732629817,357328954423,1710856905.8184347,application_1710848715047_0065
"metricsType=""worker5",0.5,2,13.9,16741928960,391104980971,351879456786,1710856905.8204985,application_1710848715047_0065
"metricsType=""worker2",0.6,2,14.0,16741908480,305111192354,321401097484,1710856905.8198447,application_1710848715047_0065
"metricsType=""worker6",0.2,2,14.8,16741945344,302225742705,322293258716,1710856905.8282301,application_1710848715047_0065
"metricsType=""worker1",99.5,2,21.8,16741896192,375391088969,349955007396,1710856908.9707081,application_1710848715047_0065
"metricsType=""worker4",5.0,2,14.1,16741949440,359817833328,357329110914,1710856908.9713721,application_1710848715047_0065
"metricsType=""worker2",0.6,2,14.0,16741908480,305111194625,321401098473,1710856908.972613,application_1710848715047_0065
"metricsType=""worker3",100.0,2,27.1,16741928960,294817796269,325735074211,1710856908.9738672,application_1710848715047_0065
"metricsType=""worker6",0.2,2,14.8,16741945344,302225744976,322293259705,1710856908.980557,application_1710848715047_0065
"metricsType=""worker5",0.0,2,13.9,16741928960,391104983242,351879457775,1710856908.9737198,application_1710848715047_0065
"metricsType=""worker2",0.3,2,14.0,16741908480,305111196639,321401099396,1710856912.1225786,application_1710848715047_0065
"metricsType=""worker4",3.9,2,14.1,16741949440,359901561007,357329263619,1710856912.1213593,application_1710848715047_0065
"metricsType=""worker1",99.5,2,21.8,16741896192,375391348925,350108583931,1710856912.121063,application_1710848715047_0065
"metricsType=""worker5",0.2,2,13.9,16741928960,391104985513,351879458764,1710856912.123415,application_1710848715047_0065
"metricsType=""worker3",100.0,2,27.2,16741928960,295041951978,325889509826,1710856912.1239781,application_1710848715047_0065
"metricsType=""worker6",0.2,2,14.8,16741945344,302225747246,322293260694,1710856912.13068,application_1710848715047_0065
"metricsType=""worker1",99.5,2,21.8,16741896192,375391608655,350260383232,1710856915.266501,application_1710848715047_0065
"metricsType=""worker3",100.0,2,27.2,16741928960,295259572559,326038115053,1710856915.269535,application_1710848715047_0065
"metricsType=""worker4",4.0,2,14.1,16741949440,359984218395,357329416486,1710856915.2672336,application_1710848715047_0065
"metricsType=""worker5",0.3,2,13.9,16741928960,391104988127,351879459860,1710856915.2692008,application_1710848715047_0065
"metricsType=""worker2",0.3,2,14.0,16741908480,305111199176,321401100548,1710856915.2685459,application_1710848715047_0065
"metricsType=""worker6",0.5,2,14.8,16741945344,302225749603,322293261724,1710856915.2765756,application_1710848715047_0065
"metricsType=""worker1",61.6,2,16.3,16741896192,375391794161,350350601813,1710856918.417702,application_1710848715047_0065
"metricsType=""worker3",100.0,2,21.7,16741928960,295467764287,326182183915,1710856918.4205534,application_1710848715047_0065
"metricsType=""worker5",0.2,2,13.9,16741928960,391104990398,351879460849,1710856918.4202387,application_1710848715047_0065
"metricsType=""worker2",0.8,2,14.0,16741908480,305111202299,321401116502,1710856918.4195497,application_1710848715047_0065
"metricsType=""worker4",2.4,2,14.1,16741949440,360010206992,357329466569,1710856918.418353,application_1710848715047_0065
"metricsType=""worker6",0.3,2,14.8,16741945344,302225752064,322293262713,1710856918.4274871,application_1710848715047_0065
"metricsType=""worker1",0.7,2,13.6,16741896192,375392791646,350351256507,1710856961.7325468,application_1710848715047_0066
"metricsType=""worker3",2.5,2,14.9,16741928960,295504710610,326219235266,1710856961.7350512,application_1710848715047_0066
"metricsType=""worker2",0.5,2,14.0,16741908480,305111369702,321401156190,1710856961.7343163,application_1710848715047_0066
"metricsType=""worker5",0.2,2,13.9,16741928960,391105228918,351879912933,1710856961.7348688,application_1710848715047_0066
"metricsType=""worker4",6.3,2,16.4,16741949440,360010738386,357329951536,1710856961.7330506,application_1710848715047_0066
"metricsType=""worker6",0.2,2,14.8,16741945344,302225988062,322293782857,1710856961.7414956,application_1710848715047_0066
"metricsType=""worker3",88.8,2,18.3,16741928960,295511154018,326225889541,1710856964.9538891,application_1710848715047_0066
"metricsType=""worker2",69.2,2,16.7,16741908480,305145701013,321435696828,1710856964.9531426,application_1710848715047_0066
"metricsType=""worker1",91.2,2,17.1,16741896192,375408437174,350367115291,1710856964.9517803,application_1710848715047_0066
"metricsType=""worker5",91.0,2,17.4,16741928960,391114115731,351888224042,1710856964.9537766,application_1710848715047_0066
"metricsType=""worker6",90.2,2,18.3,16741945344,302241626537,322309434299,1710856964.960363,application_1710848715047_0066
"metricsType=""worker4",61.5,2,18.9,16741949440,360021583963,357340784302,1710856964.9521055,application_1710848715047_0066
"metricsType=""worker3",99.8,2,20.3,16741928960,295635244632,326349985394,1710856968.0600886,application_1710848715047_0066
"metricsType=""worker6",99.7,2,20.2,16741945344,302306225365,322421895210,1710856968.0664117,application_1710848715047_0066
"metricsType=""worker4",54.0,2,19.1,16741949440,360103671819,357422866440,1710856968.0581238,application_1710848715047_0066
"metricsType=""worker5",99.5,2,19.3,16741928960,391227499572,352001613811,1710856968.059919,application_1710848715047_0066
"metricsType=""worker1",99.5,2,19.0,16741896192,375472183509,350476119954,1710856968.058135,application_1710848715047_0066
"metricsType=""worker2",56.2,2,16.8,16741908480,305307654361,321504376760,1710856968.0596695,application_1710848715047_0066
"metricsType=""worker5",99.7,2,19.3,16741928960,391378169149,352152280996,1710856971.1699023,application_1710848715047_0066
"metricsType=""worker2",56.0,2,16.8,16741908480,305523341941,321571447439,1710856971.169465,application_1710848715047_0066
"metricsType=""worker1",100.0,2,19.1,16741896192,375537251195,350620738913,1710856971.1680226,application_1710848715047_0066
"metricsType=""worker4",53.5,2,19.1,16741949440,360185321198,357504511482,1710856971.1681702,application_1710848715047_0066
"metricsType=""worker6",99.7,2,20.3,16741945344,302381936806,322566828186,1710856971.1768417,application_1710848715047_0066
"metricsType=""worker3",99.5,2,20.4,16741928960,295794691967,326509429792,1710856971.1703181,application_1710848715047_0066
"metricsType=""worker2",60.6,2,16.8,16741908480,305744215427,321644671718,1710856974.278902,application_1710848715047_0066
"metricsType=""worker5",99.7,2,19.4,16741928960,391525952437,352300061128,1710856974.279455,application_1710848715047_0066
"metricsType=""worker4",53.7,2,19.1,16741949440,360266640594,357585825367,1710856974.2777312,application_1710848715047_0066
"metricsType=""worker3",99.5,2,20.4,16741928960,295951259017,326665994717,1710856974.279685,application_1710848715047_0066
"metricsType=""worker1",100.0,2,19.1,16741896192,375601360552,350765133956,1710856974.277586,application_1710848715047_0066
"metricsType=""worker6",99.7,2,20.3,16741945344,302457839895,322710086916,1710856974.2862065,application_1710848715047_0066
"metricsType=""worker5",99.7,2,19.4,16741928960,391672397974,352446503185,1710856977.389616,application_1710848715047_0066
"metricsType=""worker2",57.5,2,16.8,16741908480,305957160850,321713277300,1710856977.3891003,application_1710848715047_0066
"metricsType=""worker3",99.8,2,20.4,16741928960,296103272960,326818005180,1710856977.3898351,application_1710848715047_0066
"metricsType=""worker4",54.5,2,19.2,16741949440,360348026881,357667211970,1710856977.387925,application_1710848715047_0066
"metricsType=""worker1",99.5,2,19.1,16741896192,375663857711,350904451435,1710856977.3878367,application_1710848715047_0066
"metricsType=""worker6",99.7,2,20.3,16741945344,302531436169,322851092784,1710856977.3962626,application_1710848715047_0066
"metricsType=""worker5",99.7,2,19.4,16741928960,391824726348,352598829081,1710856980.5984986,application_1710848715047_0066
"metricsType=""worker3",100.0,2,20.5,16741928960,296264064380,326978794549,1710856980.598503,application_1710848715047_0066
"metricsType=""worker4",55.1,2,19.2,16741949440,360432809480,357751987120,1710856980.5967999,application_1710848715047_0066
"metricsType=""worker1",99.7,2,19.1,16741896192,375737955136,351056318810,1710856980.5966804,application_1710848715047_0066
"metricsType=""worker2",55.6,2,16.8,16741908480,306177777069,321781315149,1710856980.5981436,application_1710848715047_0066
"metricsType=""worker6",99.5,2,20.3,16741945344,302605102714,322999643818,1710856980.605259,application_1710848715047_0066
"metricsType=""worker1",99.5,2,19.1,16741896192,375813777411,351203361011,1710856983.7826757,application_1710848715047_0066
"metricsType=""worker3",100.0,2,20.5,16741928960,296426724840,327141451283,1710856983.7847507,application_1710848715047_0066
"metricsType=""worker2",56.0,2,16.8,16741908480,306390597023,321850111165,1710856983.7840161,application_1710848715047_0066
"metricsType=""worker5",99.8,2,19.4,16741928960,391977389176,352751488610,1710856983.7848208,application_1710848715047_0066
"metricsType=""worker6",99.7,2,20.3,16741945344,302678060856,323145297297,1710856983.7913136,application_1710848715047_0066
"metricsType=""worker4",53.9,2,19.2,16741949440,360516442994,357835618304,1710856983.783194,application_1710848715047_0066
"metricsType=""worker6",99.5,2,20.3,16741945344,302752301952,323293624935,1710856986.9592512,application_1710848715047_0066
"metricsType=""worker1",99.8,2,19.1,16741896192,375890179898,351353616493,1710856986.9510574,application_1710848715047_0066
"metricsType=""worker4",53.8,2,19.2,16741949440,360600263988,357919432415,1710856986.9512455,application_1710848715047_0066
"metricsType=""worker2",55.9,2,16.8,16741908480,306609728469,321921414267,1710856986.9525049,application_1710848715047_0066
"metricsType=""worker5",99.4,2,19.4,16741928960,392131448972,352905546475,1710856986.953222,application_1710848715047_0066
"metricsType=""worker3",100.0,2,20.5,16741928960,296591872463,327306596784,1710856986.953167,application_1710848715047_0066
"metricsType=""worker2",56.5,2,16.8,16741908480,306830718233,321989642363,1710856990.1246698,application_1710848715047_0066
"metricsType=""worker3",100.0,2,20.5,16741928960,296756516574,327471237173,1710856990.1255085,application_1710848715047_0066
"metricsType=""worker5",99.4,2,19.4,16741928960,392282632285,353056726370,1710856990.1255283,application_1710848715047_0066
"metricsType=""worker4",53.7,2,19.2,16741949440,360684150590,358003318783,1710856990.123865,application_1710848715047_0066
"metricsType=""worker1",99.7,2,19.1,16741896192,375956400339,351501070165,1710856990.1236465,application_1710848715047_0066
"metricsType=""worker6",99.4,2,20.3,16741945344,302828852951,323441694805,1710856990.1321788,application_1710848715047_0066
"metricsType=""worker1",99.7,2,19.1,16741896192,376021472177,351649489708,1710856993.3111832,application_1710848715047_0066
"metricsType=""worker2",56.9,2,16.8,16741908480,307062719085,322060190838,1710856993.312469,application_1710848715047_0066
"metricsType=""worker3",100.0,2,20.5,16741928960,296922116751,327636835478,1710856993.3130872,application_1710848715047_0066
"metricsType=""worker4",53.9,2,19.2,16741949440,360769317840,358088478602,1710856993.3113718,application_1710848715047_0066
"metricsType=""worker5",99.8,2,19.4,16741928960,392437920943,353212012664,1710856993.3135202,application_1710848715047_0066
"metricsType=""worker6",99.7,2,20.3,16741945344,302900281913,323591222967,1710856993.319929,application_1710848715047_0066
"metricsType=""worker3",99.7,2,20.5,16741928960,297085152020,327799867507,1710856996.489246,application_1710848715047_0066
"metricsType=""worker4",53.8,2,19.2,16741949440,360853142790,358172302152,1710856996.4875047,application_1710848715047_0066
"metricsType=""worker1",99.7,2,19.1,16741896192,376087315334,351797605566,1710856996.4873984,application_1710848715047_0066
"metricsType=""worker5",99.5,2,19.4,16741928960,392593774839,353367863321,1710856996.4893591,application_1710848715047_0066
"metricsType=""worker2",57.0,2,16.8,16741908480,307283955336,322130341337,1710856996.4889147,application_1710848715047_0066
"metricsType=""worker6",99.7,2,20.3,16741945344,302980026565,323739672135,1710856996.4959805,application_1710848715047_0066
"metricsType=""worker2",56.4,2,16.8,16741908480,307512401448,322201672158,1710856999.6601093,application_1710848715047_0066
"metricsType=""worker1",99.7,2,19.1,16741896192,376154120695,351948208727,1710856999.6589072,application_1710848715047_0066
"metricsType=""worker3",99.7,2,20.5,16741928960,297251262536,327965975973,1710856999.6607592,application_1710848715047_0066
"metricsType=""worker5",99.8,2,19.4,16741928960,392749191227,353523277658,1710856999.6608229,application_1710848715047_0066
"metricsType=""worker4",54.3,2,19.2,16741949440,360933148940,358252288648,1710856999.659415,application_1710848715047_0066
"metricsType=""worker6",72.7,2,17.5,16741945344,303008324323,323841392053,1710856999.668009,application_1710848715047_0066
"metricsType=""worker1",99.7,2,19.1,16741896192,376226098967,352093868260,1710857002.8348687,application_1710848715047_0066
"metricsType=""worker2",55.3,2,16.8,16741908480,307733799032,322273360979,1710857002.8360538,application_1710848715047_0066
"metricsType=""worker5",99.7,2,19.4,16741928960,392906972620,353681055812,1710857002.8369217,application_1710848715047_0066
"metricsType=""worker6",51.7,2,17.5,16741945344,303008422493,323917511710,1710857002.843145,application_1710848715047_0066
"metricsType=""worker4",54.6,2,19.2,16741949440,361007375894,358326507773,1710857002.8350937,application_1710848715047_0066
"metricsType=""worker3",99.8,2,21.7,16741928960,297333495476,328048210033,1710857002.836925,application_1710848715047_0066
"metricsType=""worker5",99.7,2,19.4,16741928960,393066291310,353840371947,1710857005.987228,application_1710848715047_0066
"metricsType=""worker2",58.4,2,16.8,16741908480,307953650734,322350802583,1710857005.9866695,application_1710848715047_0066
"metricsType=""worker3",100.0,2,24.0,16741928960,297418623983,328133343257,1710857005.9871829,application_1710848715047_0066
"metricsType=""worker1",100.0,2,19.1,16741896192,376304217755,352237936017,1710857005.985454,application_1710848715047_0066
"metricsType=""worker4",53.0,2,19.3,16741949440,361085812430,358404939423,1710857005.9859087,application_1710848715047_0066
"metricsType=""worker6",52.6,2,17.5,16741945344,303008520743,323994064771,1710857005.9938965,application_1710848715047_0066
"metricsType=""worker3",100.0,2,24.1,16741928960,297575647132,328290360192,1710857009.140857,application_1710848715047_0066
"metricsType=""worker2",60.9,2,16.8,16741908480,308183809302,322430251384,1710857009.1404583,application_1710848715047_0066
"metricsType=""worker1",100.0,2,19.1,16741896192,376382026317,352385560391,1710857009.1392372,application_1710848715047_0066
"metricsType=""worker5",99.8,2,19.4,16741928960,393229589379,354003667282,1710857009.1412337,application_1710848715047_0066
"metricsType=""worker4",16.0,2,16.5,16741949440,361095695182,358415427529,1710857009.1394663,application_1710848715047_0066
"metricsType=""worker6",53.8,2,17.5,16741945344,303008624120,324074532775,1710857009.1479557,application_1710848715047_0066
"metricsType=""worker1",100.0,2,19.1,16741896192,376467842516,352541643570,1710857012.2903726,application_1710848715047_0066
"metricsType=""worker3",100.0,2,24.1,16741928960,297727600068,328442307777,1710857012.2920272,application_1710848715047_0066
"metricsType=""worker6",53.2,2,17.5,16741945344,303008731400,324159209192,1710857012.298355,application_1710848715047_0066
"metricsType=""worker4",3.2,2,16.5,16741949440,361095995456,358415468795,1710857012.2906249,application_1710848715047_0066
"metricsType=""worker2",52.8,2,16.8,16741908480,308397020585,322488672509,1710857012.291856,application_1710848715047_0066
"metricsType=""worker5",35.6,2,13.8,16741928960,393276944634,354051136537,1710857012.2925751,application_1710848715047_0066
"metricsType=""worker4",1.0,2,14.0,16741949440,361097145770,358416145304,1710857054.5438492,application_1710848715047_0067
"metricsType=""worker2",0.6,2,14.0,16741908480,308462415498,322488807605,1710857054.5450923,application_1710848715047_0067
"metricsType=""worker6",2.7,2,14.7,16741945344,303009235159,324208825280,1710857054.5512986,application_1710848715047_0067
"metricsType=""worker3",6.1,2,14.9,16741928960,297833327181,328548186690,1710857054.5452006,application_1710848715047_0067
"metricsType=""worker1",8.0,2,15.7,16741896192,376479004538,352569512958,1710857054.5438015,application_1710848715047_0067
"metricsType=""worker5",0.3,2,13.8,16741928960,393277118513,354051156162,1710857054.5456655,application_1710848715047_0067
"metricsType=""worker1",41.9,2,16.6,16741896192,376479525802,352569779205,1710857057.784716,application_1710848715047_0067
"metricsType=""worker4",26.7,2,14.8,16741949440,361097165217,358416368431,1710857057.7853563,application_1710848715047_0067
"metricsType=""worker5",26.4,2,14.6,16741928960,393277137364,354051379301,1710857057.7870412,application_1710848715047_0067
"metricsType=""worker3",26.3,2,15.6,16741928960,297833734534,328548399644,1710857057.786593,application_1710848715047_0067
"metricsType=""worker6",26.9,2,15.5,16741945344,303009846313,324209275065,1710857057.7928298,application_1710848715047_0067
"metricsType=""worker2",4.0,2,14.1,16741908480,308462430920,322489024948,1710857057.7870302,application_1710848715047_0067
"metricsType=""worker1",99.2,2,20.3,16741896192,376513055527,352606238340,1710857060.9022253,application_1710848715047_0067
"metricsType=""worker4",99.0,2,18.6,16741949440,361140198624,358459415153,1710857060.9022217,application_1710848715047_0067
"metricsType=""worker2",69.4,2,16.7,16741908480,308499035004,322521737062,1710857060.903536,application_1710848715047_0067
"metricsType=""worker6",99.0,2,19.4,16741945344,303046688701,324250028502,1710857060.9097085,application_1710848715047_0067
"metricsType=""worker5",99.4,2,18.7,16741928960,393314400921,354088656255,1710857060.9040434,application_1710848715047_0067
